q q_max q_time hits q_time/hits k 
1 31 0.641577 1 0.641577 6399937
2 31 1.328159 2 0.664079 12829249
3 31 2.020046 3 0.673349 19222657
4 31 3.486418 5 0.697284 32080129
5 31 4.306036 6 0.717673 38536961
6 31 5.838218 8 0.729777 51548033
7 31 6.755927 9 0.750659 58149249
8 31 8.410765 11 0.764615 70996225
9 31 10.108035 13 0.777541 84315585
10 31 10.997926 14 0.785566 90155969
11 31 12.790008 16 0.799376 103025409
12 31 14.599734 18 0.811096 115753025
13 31 15.684520 19 0.825501 123089025
14 31 17.428611 21 0.829934 135758209
15 31 19.275345 23 0.838058 149588353
16 31 21.149870 25 0.845995 162902337
17 31 22.310825 26 0.858109 168297409
18 31 24.270480 28 0.866803 181491329
19 31 26.717066 30 0.890569 199583873
20 31 28.117588 32 0.878675 207317569
21 31 30.246662 34 0.889608 220659137
22 31 32.164002 36 0.893444 233997377
23 31 35.325699 38 0.929624 248284673
24 31 36.810327 40 0.920258 257840065
25 31 39.252971 42 0.934595 270462273
26 31 42.491908 44 0.965725 288255681
27 31 45.721574 46 0.993947 302957761
28 31 47.145769 48 0.982204 311687937
29 31 48.548642 50 0.970973 323567809
30 31 51.805342 52 0.996257 339067585
31 31 51.629551 53 0.974142 345980929
717.38
