q q_max q_time hits q_time/hits k 
1 31 0.636925 1 0.636925 6399937
2 31 1.308561 2 0.654280 12808449
3 31 2.002928 3 0.667643 19252929
4 31 3.488338 5 0.697668 32164289
5 31 4.314943 6 0.719157 38556161
6 31 5.808042 8 0.726005 51767937
7 31 6.652038 9 0.739115 57902209
8 31 8.280058 11 0.752733 70948161
9 31 10.002961 13 0.769459 83975681
10 31 10.929653 14 0.780690 90109057
11 31 12.753424 16 0.797089 103545089
12 31 14.498494 18 0.805472 116545665
13 31 15.395929 19 0.810312 122265921
14 31 17.393017 21 0.828239 136985409
15 31 19.620695 23 0.853074 153454209
16 31 20.970259 25 0.838810 161615425
17 31 22.103925 26 0.850151 167908609
18 31 24.943942 28 0.890855 187365825
19 31 26.161900 30 0.872063 194959425
20 31 28.311426 32 0.884732 208485825
21 31 29.895908 34 0.879291 219278977
22 31 32.577058 36 0.904918 238687553
23 31 35.339821 38 0.929995 252207041
24 31 40.231752 40 1.005794 259673409
25 31 41.761582 42 0.994323 273963649
26 31 41.363986 44 0.940091 283998849
27 31 42.757592 46 0.929513 299188033
28 31 44.413333 48 0.925278 310862209
29 31 47.532102 50 0.950642 322857729
30 31 49.350428 52 0.949047 342343937
31 31 49.977422 53 0.942970 342891137
710.779
