q q_max q_time hits q_time/hits k 
1 31 0.638975 1 0.638975 6399937
2 31 1.333636 2 0.666818 12813697
3 31 2.034459 3 0.678153 19297153
4 31 3.496693 5 0.699339 32270209
5 31 4.300697 6 0.716783 38523969
6 31 5.865048 8 0.733131 51559361
7 31 6.695996 9 0.744000 57990337
8 31 8.410315 11 0.764574 71020417
9 31 10.042486 13 0.772499 83810753
10 31 11.013467 14 0.786676 90347457
11 31 12.789480 16 0.799342 103394689
12 31 14.564399 18 0.809133 115889793
13 31 15.560222 19 0.818959 122521217
14 31 17.474021 21 0.832096 135787905
15 31 19.325122 23 0.840223 148751489
16 31 22.773738 25 0.910950 173808641
17 31 22.290098 26 0.857311 167323265
18 31 24.457360 28 0.873477 180570049
19 31 26.625730 30 0.887524 194711169
20 31 28.850859 32 0.901589 209159873
21 31 30.658151 34 0.901710 220034817
22 31 33.082217 36 0.918950 235345601
23 31 35.056406 38 0.922537 247278081
24 31 37.437293 40 0.935932 262968321
25 31 39.581296 42 0.942412 272407873
26 31 42.197110 44 0.959025 285671745
27 31 43.393327 46 0.943333 297112833
28 31 45.465162 48 0.947191 309686593
29 31 47.870289 50 0.957406 324356545
30 31 52.847183 52 1.016292 345428417
31 31 51.353611 53 0.968936 342892289
717.485
