q q_max q_time hits q_time/hits k 
1 31 0.638763 1 0.638763 6399937
2 31 1.342764 2 0.671382 12819329
3 31 2.008076 3 0.669359 19212481
4 31 3.456934 5 0.691387 32111361
5 31 4.275556 6 0.712593 38644545
6 31 5.843148 8 0.730393 51486529
7 31 6.658903 9 0.739878 57795201
8 31 8.282713 11 0.752974 70841281
9 31 10.044092 13 0.772622 84155521
10 31 10.934313 14 0.781022 90146049
11 31 12.742603 16 0.796413 103462721
12 31 14.494050 18 0.805225 116112001
13 31 15.435288 19 0.812384 122338689
14 31 17.262293 21 0.822014 135390977
15 31 19.116181 23 0.831138 148505281
16 31 21.128841 25 0.845154 163183425
17 31 22.354785 26 0.859799 168144705
18 31 24.150316 28 0.862511 181181889
19 31 25.992604 30 0.866420 193571009
20 31 29.703243 32 0.928226 221357249
21 31 30.068100 34 0.884356 221206657
22 31 32.072403 36 0.890900 234944385
23 31 33.971530 38 0.893988 245655873
24 31 35.231212 40 0.880780 257946881
25 31 39.948047 42 0.951144 276705281
26 31 40.169995 44 0.912954 285314369
27 31 43.164067 46 0.938349 297433921
28 31 46.034009 48 0.959042 315899521
29 31 47.270994 50 0.945420 326220481
30 31 49.276349 52 0.947622 346009281
31 31 50.182756 53 0.946844 344899585
703.255
