q q_max q_time hits q_time/hits k 
1 31 0.655565 1 0.655565 6399937
2 31 1.315995 2 0.657998 12817409
3 31 1.999647 3 0.666549 19239553
4 31 3.459499 5 0.691900 32059073
5 31 4.304643 6 0.717440 38693953
6 31 7.418334 8 0.927292 51693825
7 31 6.685692 9 0.742855 57862081
8 31 8.298092 11 0.754372 70959809
9 31 11.239652 13 0.864589 83801153
10 31 11.629870 14 0.830705 90272001
11 31 13.221728 16 0.826358 104849473
12 31 15.296093 18 0.849783 118097921
13 31 15.436794 19 0.812463 122182017
14 31 20.722614 21 0.986791 135393793
15 31 19.207190 23 0.835095 148888193
16 31 25.850214 25 1.034009 161426241
17 31 22.307538 26 0.857982 167630785
18 31 28.296374 28 1.010585 180501057
19 31 25.957113 30 0.865237 193229313
20 31 28.223552 32 0.881986 209031681
21 31 30.519105 34 0.897621 224748353
22 31 36.053657 36 1.001490 239903553
23 31 36.552159 38 0.961899 250835905
24 31 39.316925 40 0.982923 260039489
25 31 43.601603 42 1.038133 273065857
26 31 43.369278 44 0.985665 284506369
27 31 47.385158 46 1.030112 299950145
28 31 51.838017 48 1.079959 316481281
29 31 46.692211 50 0.933844 322692417
30 31 49.872082 52 0.959078 340059969
31 31 51.396048 53 0.969737 342873665
748.123
