q q_max q_time hits q_time/hits k 
1 31 0.632785 1 0.632785 6399937
2 31 1.326552 2 0.663276 12811777
3 31 2.024399 3 0.674800 19361217
4 31 3.515727 5 0.703145 32225025
5 31 4.296740 6 0.716123 38567233
6 31 5.862737 8 0.732842 51850241
7 31 6.714617 9 0.746069 58509889
8 31 8.306729 11 0.755157 70983425
9 31 10.374503 13 0.798039 87092033
10 31 10.958307 14 0.782736 90181249
11 31 12.960281 16 0.810018 105164225
12 31 14.531689 18 0.807316 115897345
13 31 15.580140 19 0.820007 122779841
14 31 17.821889 21 0.848661 139007297
15 31 19.445715 23 0.845466 149338881
16 31 23.281014 25 0.931241 178136897
17 31 22.502405 26 0.865477 168360001
18 31 24.424144 28 0.872291 180554625
19 31 26.645186 30 0.888173 194705153
20 31 28.523210 32 0.891350 206409665
21 31 30.627599 34 0.900812 219087169
22 31 32.931472 36 0.914763 233429057
23 31 35.335750 38 0.929888 248995329
24 31 38.355933 40 0.958898 269353793
25 31 39.272417 42 0.935058 271309313
26 31 41.312245 44 0.938915 285245249
27 31 44.122174 46 0.959178 299787265
28 31 47.576551 48 0.991178 313156289
29 31 48.182266 50 0.963645 324402561
30 31 50.080060 52 0.963078 336461889
31 31 53.312874 53 1.005903 347209409
720.838
