q q_max q_time hits q_time/hits k 
1 31 0.644861 1 0.644861 6399937
2 31 1.353944 2 0.676972 12822145
3 31 2.015207 3 0.671736 19260033
4 31 3.500325 5 0.700065 32338049
5 31 4.307621 6 0.717937 38602945
6 31 5.832686 8 0.729086 51413569
7 31 6.726983 9 0.747443 57958145
8 31 8.382306 11 0.762028 71108609
9 31 10.165980 13 0.781998 84680321
10 31 11.044186 14 0.788870 90611713
11 31 12.809093 16 0.800568 103091009
12 31 14.714187 18 0.817455 117106689
13 31 15.927421 19 0.838285 125765121
14 31 17.641830 21 0.840087 137607745
15 31 19.823480 23 0.861890 153433409
16 31 21.565820 25 0.862633 164129281
17 31 22.549558 26 0.867291 168498433
18 31 24.554797 28 0.876957 181091969
19 31 26.524082 30 0.884136 193797249
20 31 29.740929 32 0.929404 216699073
21 31 31.009576 34 0.912046 223583681
22 31 32.598515 36 0.905514 233537153
23 31 34.227200 38 0.900716 246152321
24 31 36.523551 40 0.913089 260051265
25 31 38.562744 42 0.918161 274565761
26 31 42.922996 44 0.975523 292197569
27 31 45.964407 46 0.999226 313296065
28 31 47.155639 48 0.982409 319981121
29 31 46.628671 50 0.932573 322650497
30 31 49.602171 52 0.953888 336583297
31 31 50.400190 53 0.950947 343259841
715.421
