q q_max q_time hits q_time/hits k 
1 31 0.646316 1 0.646316 6399937
2 31 1.348064 2 0.674032 12848449
3 31 2.014842 3 0.671614 19221633
4 31 3.481855 5 0.696371 32216001
5 31 4.309279 6 0.718213 38923841
6 31 5.849825 8 0.731228 51888385
7 31 6.675834 9 0.741759 57919297
8 31 8.282415 11 0.752947 70668801
9 31 10.056070 13 0.773544 83763521
10 31 10.957054 14 0.782647 90087169
11 31 12.788518 16 0.799282 103579969
12 31 14.799764 18 0.822209 118549057
13 31 15.545072 19 0.818162 122739841
14 31 17.562730 21 0.836320 136054017
15 31 19.118054 23 0.831220 148273729
16 31 21.038170 25 0.841527 161639041
17 31 22.181798 26 0.853146 167754817
18 31 24.160705 28 0.862882 181158529
19 31 26.232980 30 0.874433 195338561
20 31 28.374006 32 0.886688 209913025
21 31 30.512250 34 0.897419 223604353
22 31 32.048153 36 0.890226 233291009
23 31 34.112089 38 0.897687 246102273
24 31 35.791242 40 0.894781 258881153
25 31 39.270744 42 0.935018 275781697
26 31 42.142268 44 0.957779 289645953
27 31 43.708783 46 0.950191 300739073
28 31 46.014261 48 0.958630 316377409
29 31 48.246351 50 0.964927 330631553
30 31 50.106160 52 0.963580 340799169
31 31 49.983839 53 0.943091 345012673
707.36
