q q_max q_time hits q_time/hits k 
1 31 0.628435 1 0.628435 6399937
2 31 1.312201 2 0.656100 12813825
3 31 2.021674 3 0.673891 19268481
4 31 3.494304 5 0.698861 32255489
5 31 4.301710 6 0.716952 38595713
6 31 5.844672 8 0.730584 51375553
7 31 6.631120 9 0.736791 57796097
8 31 8.299409 11 0.754492 70884737
9 31 10.285445 13 0.791188 86265025
10 31 10.946374 14 0.781884 90108993
11 31 12.719985 16 0.794999 103152321
12 31 14.771124 18 0.820618 118388289
13 31 15.497093 19 0.815636 122558913
14 31 17.282235 21 0.822964 135400449
15 31 19.137665 23 0.832072 148409793
16 31 21.469984 25 0.858799 163954241
17 31 22.170371 26 0.852707 167697793
18 31 24.235283 28 0.865546 180852033
19 31 26.496530 30 0.883218 196913281
20 31 28.248333 32 0.882760 206599873
21 31 30.765818 34 0.904877 221169345
22 31 32.503618 36 0.902878 233095617
23 31 34.474811 38 0.907232 246508737
24 31 35.804035 40 0.895101 260634689
25 31 38.384640 42 0.913920 272834561
26 31 40.173272 44 0.913029 283586241
27 31 44.372058 46 0.964610 302500609
28 31 45.278832 48 0.943309 314245121
29 31 48.239622 50 0.964792 329224897
30 31 49.230971 52 0.946749 336071553
31 31 50.110275 53 0.945477 346217537
705.132
