q q_max q_time hits q_time/hits k 
1 31 0.649509 1 0.649509 6399937
2 31 1.306675 2 0.653338 12832961
3 31 2.012232 3 0.670744 19244289
4 31 3.460017 5 0.692003 32080385
5 31 4.304723 6 0.717454 39120321
6 31 5.774180 8 0.721772 51586817
7 31 6.626988 9 0.736332 57745665
8 31 8.346555 11 0.758778 71719361
9 31 9.997747 13 0.769057 83724481
10 31 11.031906 14 0.787993 91324673
11 31 12.672819 16 0.792051 102968577
12 31 14.542751 18 0.807931 116416897
13 31 15.442015 19 0.812738 122221697
14 31 17.346399 21 0.826019 135082049
15 31 19.048792 23 0.828208 148324353
16 31 20.976907 25 0.839076 161950913
17 31 22.053914 26 0.848227 167622017
18 31 24.049113 28 0.858897 180472321
19 31 26.146719 30 0.871557 194414465
20 31 29.035623 32 0.907363 215752193
21 31 30.042131 34 0.883592 220289473
22 31 31.993278 36 0.888702 233838977
23 31 34.023551 38 0.895357 247080385
24 31 35.589916 40 0.889748 258744001
25 31 37.996844 42 0.904687 273299009
26 31 40.846705 44 0.928334 290007617
27 31 43.521106 46 0.946111 301662849
28 31 44.959377 48 0.936654 315383553
29 31 47.044126 50 0.940883 332045761
30 31 49.605581 52 0.953953 338974465
31 31 51.713287 53 0.975722 354582849
702.162
