q q_max q_time hits q_time/hits k 
1 31 0.640510 1 0.640510 6399937
2 31 1.298550 2 0.649275 12829569
3 31 2.011872 3 0.670624 19243073
4 31 3.519104 5 0.703821 32411393
5 31 4.270744 6 0.711791 38495617
6 31 5.841695 8 0.730212 51614337
7 31 6.706886 9 0.745210 58091457
8 31 8.272549 11 0.752050 70777921
9 31 10.133166 13 0.779474 84276225
10 31 10.926019 14 0.780430 90023681
11 31 12.759911 16 0.797494 103306369
12 31 14.872169 18 0.826232 118931329
13 31 15.504251 19 0.816013 122262977
14 31 17.383725 21 0.827796 135405889
15 31 19.399542 23 0.843458 149332801
16 31 21.495603 25 0.859824 163905537
17 31 22.437641 26 0.862986 168377921
18 31 25.801427 28 0.921480 191310017
19 31 26.904747 30 0.896825 197510657
20 31 28.391266 32 0.887227 206038465
21 31 30.643453 34 0.901278 219801473
22 31 32.665666 36 0.907380 232747969
23 31 36.175523 38 0.951987 255991105
24 31 37.051580 40 0.926289 260062913
25 31 39.930316 42 0.950722 273743233
26 31 42.527044 44 0.966524 285045761
27 31 43.470958 46 0.945021 296960961
28 31 47.570305 48 0.991048 314804737
29 31 48.343687 50 0.966874 323434945
30 31 50.779656 52 0.976532 344042497
31 31 52.309309 53 0.986968 344844801
720.039
