q q_max q_time hits q_time/hits k 
1 31 0.640458 1 0.640458 6399937
2 31 1.347129 2 0.673565 12801345
3 31 2.046257 3 0.682086 19324161
4 31 3.495660 5 0.699132 32063297
5 31 4.337520 6 0.722920 38553793
6 31 5.847250 8 0.730906 51513281
7 31 6.692990 9 0.743666 57850433
8 31 8.336668 11 0.757879 71108737
9 31 10.144264 13 0.780328 84090369
10 31 11.013667 14 0.786690 90289089
11 31 12.892505 16 0.805782 104197889
12 31 14.765457 18 0.820303 117771969
13 31 15.728552 19 0.827819 123339521
14 31 17.561077 21 0.836242 136609985
15 31 19.429934 23 0.844780 149887809
16 31 21.436371 25 0.857455 165036609
17 31 22.281111 26 0.856966 168122369
18 31 24.274871 28 0.866960 181077377
19 31 26.793988 30 0.893133 198926657
20 31 28.581664 32 0.893177 210303553
21 31 31.496004 34 0.926353 229065217
22 31 37.015806 36 1.028217 236162177
23 31 35.721927 38 0.940051 246588161
24 31 39.440156 40 0.986004 259510977
25 31 38.345609 42 0.912991 272295233
26 31 41.378021 44 0.940410 286200065
27 31 42.500698 46 0.923928 296988417
28 31 44.157899 48 0.919956 310989697
29 31 49.319536 50 0.986391 326567297
30 31 51.936698 52 0.998783 342106369
31 31 49.466799 53 0.933336 342822465
718.427
