q q_max q_time hits q_time/hits k 
1 31 0.641214 1 0.641214 6399937
2 31 1.353895 2 0.676947 12848641
3 31 2.009357 3 0.669786 19232449
4 31 3.484525 5 0.696905 32347777
5 31 4.303846 6 0.717308 38595713
6 31 5.883406 8 0.735426 51734849
7 31 8.681098 9 0.964566 57908417
8 31 8.620433 11 0.783676 71268673
9 31 10.541015 13 0.810847 85171521
10 31 11.334670 14 0.809619 90310465
11 31 12.800061 16 0.800004 103903105
12 31 16.957311 18 0.942073 116544065
13 31 15.502492 19 0.815921 122471809
14 31 19.204115 21 0.914482 135427009
15 31 19.333665 23 0.840594 149115457
16 31 22.260784 25 0.890431 162290753
17 31 23.149384 26 0.890361 170125889
18 31 25.130261 28 0.897509 183410305
19 31 26.904396 30 0.896813 193670209
20 31 28.640412 32 0.895013 206549889
21 31 30.875127 34 0.908092 221474689
22 31 33.200001 36 0.922222 232795969
23 31 36.076209 38 0.949374 245056833
24 31 36.495853 40 0.912396 257777857
25 31 38.859036 42 0.925215 272362433
26 31 42.214187 44 0.959413 289374145
27 31 43.144140 46 0.937916 297368449
28 31 48.311895 48 1.006498 312312193
29 31 49.367514 50 0.987350 324744385
30 31 52.676179 52 1.013003 348817537
31 31 53.000282 53 1.000005 349594177
730.957
