q q_max q_time hits q_time/hits k 
1 31 0.631445 1 0.631445 6399937
2 31 1.312304 2 0.656152 12809921
3 31 2.009995 3 0.669998 19272769
4 31 3.466820 5 0.693364 32112385
5 31 4.281154 6 0.713526 38542657
6 31 5.809274 8 0.726159 51730689
7 31 6.648644 9 0.738738 58024769
8 31 8.458576 11 0.768961 72737985
9 31 10.032215 13 0.771709 83908993
10 31 10.954879 14 0.782491 89888449
11 31 13.136459 16 0.821029 106644353
12 31 14.973797 18 0.831878 120124353
13 31 15.619684 19 0.822089 123561985
14 31 17.420073 21 0.829527 135551489
15 31 21.990713 23 0.956118 148648513
16 31 21.189283 25 0.847571 162741121
17 31 27.970501 26 1.075789 168139713
18 31 24.763030 28 0.884394 180966913
19 31 26.753325 30 0.891778 193319937
20 31 34.847497 32 1.088984 209282305
21 31 30.220980 34 0.888852 220234689
22 31 37.465810 36 1.040717 233601281
23 31 41.541054 38 1.093186 252073921
24 31 36.045435 40 0.901136 258096513
25 31 42.732674 42 1.017445 273210817
26 31 44.868971 44 1.019749 285732481
27 31 49.236248 46 1.070353 299938049
28 31 45.753040 48 0.953188 312343937
29 31 46.925794 50 0.938516 323030849
30 31 54.110118 52 1.040579 337134465
31 31 52.789805 53 0.996034 345455169
753.96
