q q_max q_time hits q_time/hits k 
1 31 0.642404 1 0.642404 6399937
2 31 1.347933 2 0.673967 12818177
3 31 2.006595 3 0.668865 19272193
4 31 3.481241 5 0.696248 32153089
5 31 4.288408 6 0.714735 38803457
6 31 5.801220 8 0.725152 51475777
7 31 6.661949 9 0.740217 57977601
8 31 8.310187 11 0.755472 70891649
9 31 10.219039 13 0.786080 85727489
10 31 11.004507 14 0.786036 90758785
11 31 12.772486 16 0.798280 103139713
12 31 14.574665 18 0.809704 116666049
13 31 15.523554 19 0.817029 123199809
14 31 17.259506 21 0.821881 135226689
15 31 19.186982 23 0.834217 148905793
16 31 20.993911 25 0.839756 161489985
17 31 22.254180 26 0.855930 168843969
18 31 24.172567 28 0.863306 181257281
19 31 26.256165 30 0.875205 196360641
20 31 28.048621 32 0.876519 208377793
21 31 29.971454 34 0.881513 221279105
22 31 32.734643 36 0.909296 240885569
23 31 34.898894 38 0.918392 255431681
24 31 35.879541 40 0.896989 259368897
25 31 37.582424 42 0.894820 271259713
26 31 39.938560 44 0.907695 284844737
27 31 42.624604 46 0.926622 299828673
28 31 44.160436 48 0.920009 312906753
29 31 47.936712 50 0.958734 330178177
30 31 49.954432 52 0.960662 342660353
31 31 49.195325 53 0.928214 344961345
699.683
