q q_max q_time hits q_time/hits k 
1 31 0.658587 1 0.658587 6399937
2 31 1.337466 2 0.668733 12807041
3 31 2.021811 3 0.673937 19258561
4 31 3.506410 5 0.701282 32184769
5 31 4.347770 6 0.724628 38694593
6 31 5.815837 8 0.726980 51368577
7 31 6.696454 9 0.744050 57933121
8 31 11.527081 11 1.047916 70910337
9 31 10.023701 13 0.771054 83573185
10 31 11.105400 14 0.793243 91308865
11 31 12.766068 16 0.797879 102969857
12 31 14.533570 18 0.807421 116300673
13 31 15.629901 19 0.822626 122156161
14 31 17.423327 21 0.829682 136487233
15 31 19.211830 23 0.835297 148573761
16 31 21.574415 25 0.862977 166624897
17 31 22.253397 26 0.855900 168425217
18 31 24.214048 28 0.864787 181016449
19 31 26.459082 30 0.881969 196888769
20 31 28.079964 32 0.877499 206189697
21 31 30.234914 34 0.889262 219276481
22 31 32.199877 36 0.894441 235488449
23 31 34.083477 38 0.896934 245353793
24 31 35.534273 40 0.888357 259010561
25 31 38.139566 42 0.908085 271987777
26 31 41.926602 44 0.952877 288067969
27 31 42.957535 46 0.933859 300308609
28 31 46.378323 48 0.966215 317451905
29 31 46.697972 50 0.933959 327453633
30 31 48.394848 52 0.930670 336607617
31 31 53.161523 53 1.003048 364001089
708.895
