q q_max q_time hits q_time/hits k 
1 31 0.631944 1 0.631944 6399937
2 31 1.296996 2 0.648498 12819649
3 31 2.104378 3 0.701459 19270849
4 31 4.308106 5 0.861621 32060225
5 31 4.280116 6 0.713353 38488961
6 31 5.889085 8 0.736136 52467905
7 31 6.677985 9 0.741998 58322433
8 31 8.352669 11 0.759334 70917377
9 31 13.473595 13 1.036430 83882433
10 31 11.910664 14 0.850762 90201665
11 31 12.723041 16 0.795190 103087937
12 31 14.951176 18 0.830621 116379713
13 31 15.741200 19 0.828484 122315009
14 31 17.199376 21 0.819018 135224577
15 31 22.448934 23 0.976041 148540865
16 31 23.284683 25 0.931387 167455105
17 31 21.986209 26 0.845623 167671745
18 31 27.302986 28 0.975107 180691521
19 31 27.090595 30 0.903020 193279745
20 31 28.118844 32 0.878714 206718657
21 31 31.228000 34 0.918471 228213313
22 31 32.823131 36 0.911754 232932609
23 31 34.133445 38 0.898249 245261953
24 31 36.542469 40 0.913562 267032769
25 31 40.125912 42 0.955379 278446081
26 31 42.862670 44 0.974152 296783041
27 31 48.471700 46 1.053733 299597889
28 31 44.111293 48 0.918985 309777985
29 31 58.239389 50 1.164788 324802241
30 31 50.926018 52 0.979347 337105857
31 31 50.345317 53 0.949912 346490689
739.582
