q q_max q_time hits q_time/hits k 
1 31 0.636803 1 0.636803 6399937
2 31 1.304188 2 0.652094 12806017
3 31 2.001004 3 0.667001 19304769
4 31 3.464940 5 0.692988 32410177
5 31 4.275834 6 0.712639 38586177
6 31 5.768962 8 0.721120 51532353
7 31 6.631640 9 0.736849 58172929
8 31 8.312280 11 0.755662 71649281
9 31 9.963770 13 0.766444 83782017
10 31 10.907212 14 0.779087 90386113
11 31 12.773040 16 0.798315 104208641
12 31 14.412429 18 0.800690 115887617
13 31 15.472648 19 0.814350 122999553
14 31 17.328686 21 0.825176 136301505
15 31 19.052630 23 0.828375 148464257
16 31 20.960590 25 0.838424 162470721
17 31 22.330645 26 0.858871 169635009
18 31 24.019781 28 0.857849 180657601
19 31 26.052753 30 0.868425 194429249
20 31 28.290592 32 0.884081 210183425
21 31 30.556889 34 0.898732 226094465
22 31 32.907648 36 0.914101 242268673
23 31 34.829357 38 0.916562 254671105
24 31 36.597471 40 0.914937 269306497
25 31 37.710504 42 0.897869 271712769
26 31 41.911966 44 0.952545 293167937
27 31 42.579786 46 0.925648 298575745
28 31 43.970478 48 0.916052 311337665
29 31 46.828422 50 0.936568 325601217
30 31 49.808038 52 0.957847 344177793
31 31 50.126180 53 0.945777 342928577
701.787
