q q_max q_time hits q_time/hits k 
1 31 0.644715 1 0.644715 6399937
2 31 1.320051 2 0.660025 12811393
3 31 2.032532 3 0.677511 19277185
4 31 3.480252 5 0.696050 32181697
5 31 4.303623 6 0.717271 38546625
6 31 5.895338 8 0.736917 51735041
7 31 6.721987 9 0.746887 58035265
8 31 8.348105 11 0.758919 70803777
9 31 10.136804 13 0.779754 84248769
10 31 11.067808 14 0.790558 90253825
11 31 12.835645 16 0.802228 103305025
12 31 14.586692 18 0.810372 115769857
13 31 15.624133 19 0.822323 122797313
14 31 17.441395 21 0.830543 135245697
15 31 19.859308 23 0.863448 152011265
16 31 23.869445 25 0.954778 182221697
17 31 22.844738 26 0.878644 169602305
18 31 25.173252 28 0.899045 185412545
19 31 26.900876 30 0.896696 195969729
20 31 28.715348 32 0.897355 206776833
21 31 31.260747 34 0.919434 222864833
22 31 32.844740 36 0.912354 232235969
23 31 35.103271 38 0.923770 245636481
24 31 40.829549 40 1.020739 285547841
25 31 39.508197 42 0.940671 272584449
26 31 41.660935 44 0.946839 285004481
27 31 45.256407 46 0.983835 299706241
28 31 46.210911 48 0.962727 309687873
29 31 49.013800 50 0.980276 325442689
30 31 52.180181 52 1.003465 339976961
31 31 52.371986 53 0.988151 343628481
728.043
