q q_max q_time hits q_time/hits k 
1 31 0.633596 1 0.633596 6399937
2 31 1.295784 2 0.647892 12833985
3 31 2.009988 3 0.669996 19220289
4 31 3.467286 5 0.693457 32178113
5 31 4.295693 6 0.715949 38654785
6 31 5.838626 8 0.729828 51530369
7 31 6.673565 9 0.741507 57889153
8 31 8.323601 11 0.756691 70865025
9 31 10.063236 13 0.774095 83911489
10 31 10.996811 14 0.785486 90379009
11 31 12.740613 16 0.796288 103067393
12 31 14.561054 18 0.808947 116113025
13 31 15.684135 19 0.825481 123515137
14 31 17.418444 21 0.829450 135544641
15 31 19.457687 23 0.845986 149586369
16 31 22.086317 25 0.883453 168461825
17 31 22.798693 26 0.876873 169675393
18 31 24.319674 28 0.868560 180238593
19 31 26.469479 30 0.882316 194102657
20 31 28.739170 32 0.898099 208600641
21 31 30.687317 34 0.902568 220372993
22 31 32.642412 36 0.906734 232758017
23 31 35.023705 38 0.921676 247135361
24 31 36.985826 40 0.924646 259953473
25 31 40.023810 42 0.952948 270905345
26 31 42.564186 44 0.967368 287551105
27 31 44.658394 46 0.970835 297359425
28 31 46.176268 48 0.962006 310187841
29 31 48.159926 50 0.963199 324512833
30 31 51.727501 52 0.994760 339544129
31 31 53.444748 53 1.008391 348465537
719.968
