q q_max q_time hits q_time/hits k 
1 31 0.638141 1 0.638141 6399937
2 31 1.335660 2 0.667830 12801921
3 31 2.022121 3 0.674040 19281089
4 31 3.496844 5 0.699369 32238849
5 31 4.302588 6 0.717098 38504001
6 31 5.850614 8 0.731327 51426561
7 31 6.754531 9 0.750503 57979073
8 31 8.339649 11 0.758150 70690049
9 31 10.025531 13 0.771195 83549121
10 31 11.002248 14 0.785875 90303297
11 31 12.753444 16 0.797090 103011201
12 31 14.726863 18 0.818159 117607809
13 31 16.630864 19 0.875309 122617473
14 31 17.419049 21 0.829479 136525377
15 31 19.258364 23 0.837320 148378689
16 31 21.127694 25 0.845108 161870081
17 31 25.595649 26 0.984448 170170881
18 31 24.302699 28 0.867954 180826433
19 31 26.431541 30 0.881051 194459073
20 31 28.609294 32 0.894040 208005825
21 31 32.769796 34 0.963818 219576641
22 31 33.151116 36 0.920864 235049217
23 31 35.485962 38 0.933841 253780353
24 31 37.555325 40 0.938883 272299393
25 31 38.502909 42 0.916736 273270849
26 31 40.503306 44 0.920530 284105281
27 31 43.629665 46 0.948471 301104513
28 31 46.328767 48 0.965183 314031617
29 31 47.175964 50 0.943519 325146689
30 31 49.591566 52 0.953684 340463233
31 31 50.722188 53 0.957022 344523073
716.04
