q q_max q_time hits q_time/hits k 
1 31 0.640147 1 0.640147 6399937
2 31 1.306780 2 0.653390 12816641
3 31 2.015158 3 0.671719 19247425
4 31 3.486060 5 0.697212 32421441
5 31 4.297255 6 0.716209 38680961
6 31 7.047654 8 0.880957 51400385
7 31 6.738168 9 0.748685 58083009
8 31 8.776017 11 0.797820 70806465
9 31 10.129207 13 0.779170 84212993
10 31 10.991575 14 0.785112 90444289
11 31 13.183542 16 0.823971 106555329
12 31 15.424725 18 0.856929 116274689
13 31 16.162967 19 0.850682 122875137
14 31 17.382318 21 0.827729 135859777
15 31 19.324994 23 0.840217 150269697
16 31 29.470281 25 1.178811 161816001
17 31 22.319640 26 0.858448 169037249
18 31 29.983521 28 1.070840 181140737
19 31 28.488405 30 0.949613 199299201
20 31 28.449712 32 0.889053 206738177
21 31 30.013367 34 0.882746 220505217
22 31 41.928846 36 1.164690 234521089
23 31 33.574990 38 0.883552 245246721
24 31 35.358621 40 0.883966 259566657
25 31 37.905088 42 0.902502 270916289
26 31 41.479595 44 0.942718 290372289
27 31 42.772975 46 0.929847 297942081
28 31 46.106490 48 0.960552 317463617
29 31 47.047726 50 0.940955 324254465
30 31 49.459743 52 0.951149 343276737
31 31 50.049308 53 0.944327 348501889
731.315
