q q_max q_time hits q_time/hits k 
1 31 0.661414 1 0.661414 6399937
2 31 1.304797 2 0.652398 12846593
3 31 2.031858 3 0.677286 19236161
4 31 3.499906 5 0.699981 32426753
5 31 4.329496 6 0.721583 38613185
6 31 5.882505 8 0.735313 52232833
7 31 6.746356 9 0.749595 58568513
8 31 8.312040 11 0.755640 70832321
9 31 10.095587 13 0.776584 84051777
10 31 10.999065 14 0.785647 90023809
11 31 12.947759 16 0.809235 104505217
12 31 14.689456 18 0.816081 117012801
13 31 15.795497 19 0.831342 124241345
14 31 17.463909 21 0.831615 135912001
15 31 19.359593 23 0.841721 149252481
16 31 21.199390 25 0.847976 160929153
17 31 22.337911 26 0.859150 167818561
18 31 24.330668 28 0.868952 180571841
19 31 26.300522 30 0.876684 194003713
20 31 28.616031 32 0.894251 209656257
21 31 30.118487 34 0.885838 220079169
22 31 32.353727 36 0.898715 233535809
23 31 34.464797 38 0.906968 249566977
24 31 36.672572 40 0.916814 265272513
25 31 38.142240 42 0.908149 272682945
26 31 42.843536 44 0.973717 295240065
27 31 43.604956 46 0.947934 299739585
28 31 44.934356 48 0.936132 310403457
29 31 47.539936 50 0.950799 323709825
30 31 51.368631 52 0.987858 349832385
31 31 50.275113 53 0.948587 344515585
709.222
