q q_max q_time hits q_time/hits k 
1 31 0.632976 1 0.632976 6399937
2 31 1.337371 2 0.668685 12805505
3 31 2.030850 3 0.676950 19276161
4 31 3.490822 5 0.698164 32172929
5 31 4.275300 6 0.712550 38640129
6 31 5.794920 8 0.724365 51537921
7 31 6.675512 9 0.741724 57913985
8 31 8.338428 11 0.758039 71239617
9 31 10.057565 13 0.773659 83504833
10 31 10.941161 14 0.781511 90388225
11 31 22.688556 16 1.418035 103250497
12 31 14.560372 18 0.808910 116883201
13 31 15.478170 19 0.814641 122733121
14 31 17.224617 21 0.820220 135331841
15 31 19.118615 23 0.831244 148857665
16 31 21.027292 25 0.841092 162452801
17 31 22.379849 26 0.860763 168847937
18 31 24.047123 28 0.858826 180406209
19 31 26.167460 30 0.872249 195226433
20 31 27.958197 32 0.873694 206142593
21 31 30.032713 34 0.883315 220259137
22 31 32.133001 36 0.892583 235122945
23 31 34.626840 38 0.911233 253098625
24 31 37.450718 40 0.936268 266183937
25 31 39.461651 42 0.939563 271758657
26 31 41.155048 44 0.935342 284170305
27 31 46.965717 46 1.020994 307525185
28 31 47.316107 48 0.985752 314883265
29 31 50.329235 50 1.006585 325646529
30 31 48.479490 52 0.932298 338519105
31 31 54.785435 53 1.033687 348857153
726.961
