q q_max q_time hits q_time/hits k 
1 31 0.638215 1 0.638215 6399937
2 31 1.346488 2 0.673244 12845633
3 31 2.020209 3 0.673403 19293953
4 31 3.503282 5 0.700656 32238401
5 31 4.300556 6 0.716759 38643585
6 31 5.812902 8 0.726613 51658689
7 31 6.656937 9 0.739660 57946561
8 31 8.317790 11 0.756163 70980417
9 31 10.084241 13 0.775711 83731393
10 31 11.114503 14 0.793893 90669313
11 31 12.787188 16 0.799199 103391489
12 31 14.580775 18 0.810043 115906049
13 31 15.632244 19 0.822750 123144129
14 31 17.458160 21 0.831341 135662529
15 31 19.899092 23 0.865178 152770305
16 31 22.124928 25 0.884997 168319937
17 31 22.366471 26 0.860249 167510657
18 31 25.057232 28 0.894901 184847297
19 31 26.464325 30 0.882144 193104065
20 31 28.641910 32 0.895060 206797761
21 31 31.677887 34 0.931703 226675585
22 31 33.407516 36 0.927987 236594561
23 31 35.411751 38 0.931888 248819713
24 31 37.777875 40 0.944447 264190785
25 31 40.800965 42 0.971452 272206657
26 31 43.875332 44 0.997167 292520257
27 31 44.236614 46 0.961666 298057601
28 31 46.915089 48 0.977398 312637697
29 31 48.865047 50 0.977301 322908865
30 31 50.763281 52 0.976217 336475521
31 31 53.697159 53 1.013154 350142721
726.236
