q q_max q_time hits q_time/hits k 
1 31 0.639880 1 0.639880 6399937
2 31 1.295586 2 0.647793 12801921
3 31 2.013658 3 0.671219 19209921
4 31 3.487482 5 0.697496 32212993
5 31 4.285170 6 0.714195 38490561
6 31 5.809341 8 0.726168 51491649
7 31 6.709232 9 0.745470 57901825
8 31 8.319642 11 0.756331 70828865
9 31 10.071545 13 0.774734 83656321
10 31 11.027273 14 0.787662 90484545
11 31 12.856593 16 0.803537 104261505
12 31 14.468476 18 0.803804 115737153
13 31 15.735030 19 0.828159 124906625
14 31 17.371758 21 0.827227 135919617
15 31 19.234614 23 0.836288 149300225
16 31 21.431906 25 0.857276 165457601
17 31 23.000665 26 0.884641 172185089
18 31 25.035188 28 0.894114 185958785
19 31 26.455053 30 0.881835 193713665
20 31 28.538822 32 0.891838 208139457
21 31 30.566781 34 0.899023 221227073
22 31 32.949553 36 0.915265 238718849
23 31 34.281540 38 0.902146 245423809
24 31 36.184282 40 0.904607 259588737
25 31 38.692884 42 0.921259 272389185
26 31 42.160805 44 0.958200 287584001
27 31 44.637761 46 0.970386 305577409
28 31 44.951104 48 0.936481 311897601
29 31 46.545751 50 0.930915 322333697
30 31 50.684821 52 0.974708 347731457
31 31 49.292333 53 0.930044 343448513
708.735
