q q_max q_time hits q_time/hits k 
1 31 0.626540 1 0.626540 6399937
2 31 1.299337 2 0.649668 12806145
3 31 1.998047 3 0.666016 19220417
4 31 3.471031 5 0.694206 32149121
5 31 4.293335 6 0.715556 38579329
6 31 5.796763 8 0.724595 51938305
7 31 6.623112 9 0.735901 58208001
8 31 8.363215 11 0.760292 72298497
9 31 10.012086 13 0.770160 83933697
10 31 10.869607 14 0.776401 90070593
11 31 12.758809 16 0.797426 104320833
12 31 14.919911 18 0.828884 120670593
13 31 15.600723 19 0.821091 124479361
14 31 17.285303 21 0.823110 136399937
15 31 19.192485 23 0.834456 150236801
16 31 22.786121 25 0.911445 177733121
17 31 22.252798 26 0.855877 169154753
18 31 23.985536 28 0.856626 180420033
19 31 26.020386 30 0.867346 194028673
20 31 28.234909 32 0.882341 209604737
21 31 30.092329 34 0.885069 222809089
22 31 32.227437 36 0.895207 236804801
23 31 34.368904 38 0.904445 251925313
24 31 35.700557 40 0.892514 261615937
25 31 38.888276 42 0.925911 271849025
26 31 42.160627 44 0.958196 291814785
27 31 42.529585 46 0.924556 297618881
28 31 43.977356 48 0.916195 311342721
29 31 46.611892 50 0.932238 323471937
30 31 49.091375 52 0.944065 338537473
31 31 49.410106 53 0.932266 341920385
701.449
