q q_max q_time hits q_time/hits k 
1 31 0.632582 1 0.632582 6399937
2 31 1.298338 2 0.649169 12815873
3 31 2.027568 3 0.675856 19301249
4 31 3.527544 5 0.705509 32306945
5 31 4.317995 6 0.719666 38862209
6 31 5.861143 8 0.732643 51509953
7 31 6.706008 9 0.745112 58089089
8 31 8.340020 11 0.758184 71080641
9 31 10.108021 13 0.777540 84191425
10 31 11.007586 14 0.786256 90155137
11 31 12.819492 16 0.801218 103352257
12 31 14.617842 18 0.812102 116514305
13 31 15.634297 19 0.822858 122765185
14 31 17.566535 21 0.836502 136258241
15 31 19.680277 23 0.855664 150927361
16 31 21.702744 25 0.868110 164706625
17 31 22.458858 26 0.863802 168233089
18 31 24.531065 28 0.876109 180737409
19 31 26.553327 30 0.885111 193760961
20 31 30.208116 32 0.944004 218594817
21 31 30.842434 34 0.907130 220751105
22 31 32.716465 36 0.908791 232450049
23 31 35.130699 38 0.924492 246423745
24 31 37.103030 40 0.927576 258732289
25 31 39.373741 42 0.937470 272485889
26 31 43.024824 44 0.977837 288575937
27 31 43.958004 46 0.955609 299765249
28 31 46.151572 48 0.961491 311836673
29 31 50.475400 50 1.009508 327564033
30 31 51.245713 52 0.985494 338593345
31 31 51.919572 53 0.979615 345400897
721.541
