q q_max q_time hits q_time/hits k 
1 31 0.629229 1 0.629229 6399937
2 31 1.321059 2 0.660529 12828033
3 31 2.020914 3 0.673638 19310657
4 31 3.495434 5 0.699087 32172225
5 31 4.336480 6 0.722747 39094337
6 31 5.810139 8 0.726267 51436353
7 31 6.798415 9 0.755379 58054657
8 31 8.323711 11 0.756701 70808961
9 31 10.088219 13 0.776017 83855169
10 31 11.073549 14 0.790968 90528961
11 31 12.759945 16 0.797497 102865921
12 31 14.554005 18 0.808556 116033537
13 31 16.001895 19 0.842205 122581953
14 31 17.570485 21 0.836690 135643713
15 31 19.361240 23 0.841793 148022401
16 31 21.629377 25 0.865175 164691969
17 31 23.680158 26 0.910775 167459457
18 31 24.544015 28 0.876572 181083777
19 31 26.668760 30 0.888959 193973185
20 31 29.022402 32 0.906950 211173697
21 31 35.518037 34 1.044648 240893377
22 31 32.406322 36 0.900176 232561217
23 31 34.479866 38 0.907365 248105409
24 31 36.261671 40 0.906542 261067201
25 31 41.102396 42 0.978628 274252033
26 31 44.251348 44 1.005712 284705217
27 31 44.013219 46 0.956809 297992769
28 31 45.544050 48 0.948834 311446209
29 31 48.760576 50 0.975212 329087617
30 31 49.586366 52 0.953584 337307585
31 31 50.697978 53 0.956566 345836865
722.312
