q q_max q_time hits q_time/hits k 
1 31 0.640375 1 0.640375 6399937
2 31 1.306150 2 0.653075 12814081
3 31 2.010574 3 0.670191 19232129
4 31 3.491092 5 0.698218 32122497
5 31 4.329913 6 0.721652 38545729
6 31 5.845738 8 0.730717 51527873
7 31 6.690207 9 0.743356 57766977
8 31 8.310649 11 0.755514 70885505
9 31 10.076133 13 0.775087 83863489
10 31 11.001770 14 0.785841 90250625
11 31 12.779930 16 0.798746 103228673
12 31 14.543234 18 0.807957 115913025
13 31 15.563061 19 0.819108 123055361
14 31 17.368944 21 0.827093 135335553
15 31 19.202556 23 0.834894 148537153
16 31 25.280477 25 1.011219 161665601
17 31 23.846435 26 0.917171 168581249
18 31 26.443793 28 0.944421 185183809
19 31 26.355874 30 0.878529 193414337
20 31 28.368533 32 0.886517 209506497
21 31 30.081403 34 0.884747 219826689
22 31 33.591737 36 0.933104 245776449
23 31 36.201187 38 0.952663 263190209
24 31 36.639918 40 0.915998 268765185
25 31 38.347458 42 0.913035 273082561
26 31 40.363302 44 0.917348 285446913
27 31 43.034893 46 0.935541 299170305
28 31 44.622288 48 0.929631 310921921
29 31 48.495131 50 0.969903 332878849
30 31 49.431108 52 0.950598 337306241
31 31 49.784621 53 0.939332 342114689
714.049
