q q_max q_time hits q_time/hits k 
1 31 0.636618 1 0.636618 6399937
2 31 1.296200 2 0.648100 12833217
3 31 1.997475 3 0.665825 19274369
4 31 3.456965 5 0.691393 32131265
5 31 4.257245 6 0.709541 38565249
6 31 5.798913 8 0.724864 51436737
7 31 6.708314 9 0.745368 58132161
8 31 8.297359 11 0.754305 70771393
9 31 10.027255 13 0.771327 84179073
10 31 10.927372 14 0.780527 90272513
11 31 12.649871 16 0.790617 102882881
12 31 14.471323 18 0.803962 116308097
13 31 15.487244 19 0.815118 123033473
14 31 17.248838 21 0.821373 135538049
15 31 19.028709 23 0.827335 148434817
16 31 20.977270 25 0.839091 161538625
17 31 22.083938 26 0.849382 167805505
18 31 24.498396 28 0.874943 184625729
19 31 25.994065 30 0.866469 193622017
20 31 28.007914 32 0.875247 207895937
21 31 30.204556 34 0.888369 223522113
22 31 32.989372 36 0.916371 242941889
23 31 34.938169 38 0.919425 256118849
24 31 37.586503 40 0.939663 278121985
25 31 40.483737 42 0.963898 280452289
26 31 39.565815 44 0.899223 283676161
27 31 42.452885 46 0.922889 299249409
28 31 45.154501 48 0.940719 313226625
29 31 46.768689 50 0.935374 325688385
30 31 48.456153 52 0.931849 337872257
31 31 48.882118 53 0.922304 343655041
701.334
