q q_max q_time hits q_time/hits k 
1 31 0.638074 1 0.638074 6399937
2 31 1.315172 2 0.657586 12802049
3 31 2.029261 3 0.676420 19271105
4 31 3.504402 5 0.700880 32334401
5 31 4.310933 6 0.718489 38840129
6 31 5.820842 8 0.727605 51553345
7 31 6.676497 9 0.741833 58055681
8 31 8.355088 11 0.759553 71360001
9 31 10.132518 13 0.779424 84578241
10 31 11.124356 14 0.794597 91396609
11 31 12.903404 16 0.806463 104265473
12 31 14.677809 18 0.815434 116904065
13 31 15.623898 19 0.822310 122922561
14 31 17.453039 21 0.831097 135900673
15 31 19.457528 23 0.845979 149558529
16 31 23.478667 25 0.939147 179427137
17 31 22.350734 26 0.859644 167578561
18 31 25.309681 28 0.903917 186581505
19 31 26.415783 30 0.880526 193245249
20 31 29.286179 32 0.915193 211790273
21 31 30.781853 34 0.905349 219483137
22 31 32.728876 36 0.909135 232021441
23 31 35.592982 38 0.936657 249947905
24 31 37.465438 40 0.936636 261646337
25 31 39.320498 42 0.936202 271755905
26 31 41.675109 44 0.947162 284665281
27 31 45.543190 46 0.990069 300108289
28 31 47.417365 48 0.987862 314384065
29 31 49.160455 50 0.983209 324073601
30 31 51.529794 52 0.990958 339020225
31 31 51.971772 53 0.980599 343867329
724.052
