q q_max q_time hits q_time/hits k 
1 31 0.639967 1 0.639967 6399937
2 31 1.339807 2 0.669903 12825217
3 31 2.020146 3 0.673382 19311041
4 31 3.470094 5 0.694019 32205185
5 31 4.271123 6 0.711854 38548545
6 31 5.797738 8 0.724717 51529793
7 31 6.622973 9 0.735886 57930497
8 31 8.245533 11 0.749594 70689345
9 31 10.004419 13 0.769571 83817537
10 31 17.304639 14 1.236046 90299713
11 31 12.630315 16 0.789395 102767233
12 31 14.883471 18 0.826859 120262145
13 31 15.427531 19 0.811975 122374913
14 31 25.456720 21 1.212225 136002241
15 31 19.057244 23 0.828576 148545153
16 31 20.929351 25 0.837174 161156993
17 31 22.426154 26 0.862544 167954433
18 31 24.238634 28 0.865665 181543553
19 31 26.072120 30 0.869071 194067009
20 31 27.857530 32 0.870548 205994113
21 31 29.983528 34 0.881868 220030529
22 31 32.829132 36 0.911920 241423425
23 31 33.924630 38 0.892753 245609409
24 31 35.879350 40 0.896984 259856513
25 31 40.063711 42 0.953898 281323905
26 31 41.300802 44 0.938655 286715073
27 31 43.454760 46 0.944669 297750017
28 31 44.780607 48 0.932929 310752001
29 31 46.341761 50 0.926835 324838529
30 31 48.396826 52 0.930708 336333377
31 31 51.528507 53 0.972236 346801793
717.179
