q q_max q_time hits q_time/hits k 
1 31 0.637094 1 0.637094 6399937
2 31 1.339503 2 0.669751 12824385
3 31 2.038211 3 0.679404 19328449
4 31 3.474740 5 0.694948 32106817
5 31 4.303505 6 0.717251 38514561
6 31 5.829898 8 0.728737 51795201
7 31 6.681816 9 0.742424 57898689
8 31 8.395853 11 0.763259 71799489
9 31 10.083379 13 0.775645 83997249
10 31 11.022577 14 0.787327 90096129
11 31 12.777595 16 0.798600 103176129
12 31 15.351627 18 0.852868 123027073
13 31 15.636203 19 0.822958 122937601
14 31 17.615769 21 0.838846 137343809
15 31 19.486331 23 0.847232 151399809
16 31 21.144247 25 0.845770 162902849
17 31 22.234359 26 0.855168 167768385
18 31 24.208045 28 0.864573 180836609
19 31 26.119947 30 0.870665 193532865
20 31 28.177929 32 0.880560 208363201
21 31 30.103795 34 0.885406 220490561
22 31 32.260639 36 0.896129 233910017
23 31 33.978842 38 0.894180 245636673
24 31 36.654750 40 0.916369 269174977
25 31 38.043625 42 0.905801 271525889
26 31 41.984917 44 0.954203 288994497
27 31 44.556049 46 0.968610 306198401
28 31 45.095989 48 0.939500 313073217
29 31 46.140486 50 0.922810 323370625
30 31 49.337875 52 0.948805 336952065
31 31 50.715835 53 0.956903 346155713
705.432
