q q_max q_time hits q_time/hits k 
1 31 0.633813 1 0.633813 6399937
2 31 1.314682 2 0.657341 12830785
3 31 2.021947 3 0.673982 19355201
4 31 3.479512 5 0.695902 32295361
5 31 4.282334 6 0.713722 38584193
6 31 5.810351 8 0.726294 51355777
7 31 6.671548 9 0.741283 58100993
8 31 8.323720 11 0.756702 71006337
9 31 10.157020 13 0.781309 85494529
10 31 10.951185 14 0.782227 90491137
11 31 12.645485 16 0.790343 102830465
12 31 14.486390 18 0.804799 116385089
13 31 15.391119 19 0.810059 122234881
14 31 17.248579 21 0.821361 135347457
15 31 19.122051 23 0.831394 148651969
16 31 21.226369 25 0.849055 164295489
17 31 22.166666 26 0.852564 168095361
18 31 24.239084 28 0.865682 180798273
19 31 26.111187 30 0.870373 194646209
20 31 28.089203 32 0.877788 207117185
21 31 29.889703 34 0.879109 219534529
22 31 32.118907 36 0.892192 233067137
23 31 33.962587 38 0.893752 245236225
24 31 35.809692 40 0.895242 259577921
25 31 37.798171 42 0.899956 271488769
26 31 40.162621 44 0.912787 284519937
27 31 43.030635 46 0.935449 300447873
28 31 45.572415 48 0.949425 313519553
29 31 45.947741 50 0.918955 325181761
30 31 49.344558 52 0.948934 338217601
31 31 49.186899 53 0.928055 345228417
697.196
