q q_max q_time hits q_time/hits k 
1 31 0.646307 1 0.646307 6399937
2 31 1.286483 2 0.643242 12832129
3 31 2.012702 3 0.670901 19280577
4 31 3.463329 5 0.692666 32189377
5 31 4.280801 6 0.713467 38671809
6 31 5.789749 8 0.723719 51429505
7 31 6.658045 9 0.739783 58178369
8 31 8.276987 11 0.752453 71146881
9 31 10.073658 13 0.774897 83907329
10 31 10.920794 14 0.780057 90155777
11 31 12.673535 16 0.792096 103219521
12 31 14.506182 18 0.805899 116077313
13 31 15.417931 19 0.811470 122686081
14 31 17.220147 21 0.820007 135383745
15 31 19.103002 23 0.830565 148598465
16 31 21.298116 25 0.851925 165280769
17 31 22.515361 26 0.865975 169883841
18 31 24.581737 28 0.877919 184635969
19 31 26.056571 30 0.868552 193717121
20 31 28.101523 32 0.878173 207054337
21 31 30.079216 34 0.884683 220805889
22 31 31.990102 36 0.888614 232553153
23 31 33.819713 38 0.889992 245775681
24 31 35.715647 40 0.892891 261064321
25 31 39.920099 42 0.950479 280942657
26 31 40.279056 44 0.915433 285497921
27 31 42.610092 46 0.926306 297306881
28 31 45.188932 48 0.941436 310626049
29 31 47.275458 50 0.945509 324295809
30 31 50.885084 52 0.978559 351274241
31 31 50.206756 53 0.947297 347363073
702.853
