q q_max q_time hits q_time/hits k 
1 31 0.628070 1 0.628070 6399937
2 31 1.319563 2 0.659782 12808769
3 31 2.018168 3 0.672723 19264769
4 31 3.471544 5 0.694309 32192577
5 31 4.274513 6 0.712419 38585153
6 31 5.805716 8 0.725714 51689537
7 31 6.670621 9 0.741180 57968641
8 31 8.293024 11 0.753911 70967617
9 31 10.195280 13 0.784252 85326081
10 31 10.987259 14 0.784804 90557249
11 31 12.747536 16 0.796721 103548993
12 31 14.561891 18 0.808994 116484993
13 31 15.532394 19 0.817494 123136513
14 31 17.285251 21 0.823107 135420545
15 31 19.333168 23 0.840573 150313345
16 31 21.086127 25 0.843445 162446593
17 31 22.175255 26 0.852894 167515905
18 31 24.051255 28 0.858973 180589185
19 31 25.998809 30 0.866627 193580609
20 31 27.972037 32 0.874126 206870977
21 31 30.182178 34 0.887711 221478721
22 31 32.233348 36 0.895371 234981377
23 31 33.996848 38 0.894654 245449409
24 31 37.657207 40 0.941430 277654849
25 31 38.302002 42 0.911952 274932865
26 31 40.733056 44 0.925751 284598913
27 31 42.788006 46 0.930174 297560705
28 31 44.489216 48 0.926859 315078209
29 31 47.836734 50 0.956735 327310209
30 31 48.029641 52 0.923647 337981953
31 31 49.044947 53 0.925376 343161473
699.701
