q q_max q_time hits q_time/hits k 
1 31 0.640366 1 0.640366 6399937
2 31 1.345384 2 0.672692 12842241
3 31 2.017865 3 0.672622 19252673
4 31 3.519463 5 0.703893 32253313
5 31 4.304096 6 0.717349 38651329
6 31 5.812144 8 0.726518 51450689
7 31 6.749055 9 0.749895 58191233
8 31 8.410304 11 0.764573 71152705
9 31 10.115573 13 0.778121 84011841
10 31 11.005107 14 0.786079 90311105
11 31 12.894852 16 0.805928 104693889
12 31 14.488714 18 0.804929 115894913
13 31 15.469817 19 0.814201 122350593
14 31 17.391156 21 0.828150 136417729
15 31 20.292292 23 0.882274 158785985
16 31 21.241014 25 0.849641 163998721
17 31 22.192420 26 0.853555 167774017
18 31 24.580952 28 0.877891 184021505
19 31 26.129514 30 0.870984 194776705
20 31 28.149504 32 0.879672 208127937
21 31 30.742124 34 0.904180 225100993
22 31 32.067843 36 0.890773 233653697
23 31 34.039287 38 0.895771 245493505
24 31 35.794457 40 0.894861 262935233
25 31 38.294024 42 0.911762 275645569
26 31 40.351302 44 0.917075 286340161
27 31 41.846011 46 0.909696 297096065
28 31 44.532111 48 0.927752 312037889
29 31 48.024474 50 0.960489 326007937
30 31 49.453019 52 0.951020 338860161
31 31 49.158088 53 0.927511 345212929
701.053
