q q_max q_time hits q_time/hits k 
1 31 0.658307 1 0.658307 6399937
2 31 1.310227 2 0.655114 12828481
3 31 2.019470 3 0.673157 19288449
4 31 3.504840 5 0.700968 32371649
5 31 4.300202 6 0.716700 38563457
6 31 5.850098 8 0.731262 51846849
7 31 6.669074 9 0.741008 57851905
8 31 8.363748 11 0.760341 71448513
9 31 10.282722 13 0.790979 86032385
10 31 10.994024 14 0.785287 90248193
11 31 12.908272 16 0.806767 104513665
12 31 14.610327 18 0.811685 116474177
13 31 15.556316 19 0.818753 122767681
14 31 17.502923 21 0.833473 136990849
15 31 19.156407 23 0.832887 147951681
16 31 21.307564 25 0.852303 163909697
17 31 22.220682 26 0.854642 167721601
18 31 24.270333 28 0.866798 181293633
19 31 26.565867 30 0.885529 197007489
20 31 28.556861 32 0.892402 207669505
21 31 32.193358 34 0.946863 236063681
22 31 32.382357 36 0.899510 235012289
23 31 34.605649 38 0.910675 250083905
24 31 35.888966 40 0.897224 261837505
25 31 41.042766 42 0.977209 282774017
26 31 41.484112 44 0.942821 286072129
27 31 42.311886 46 0.919824 298274497
28 31 44.178467 48 0.920385 310635905
29 31 47.426683 50 0.948534 327062785
30 31 50.206641 52 0.965512 342951425
31 31 49.450283 53 0.933024 343505537
707.78
