q q_max q_time hits q_time/hits k 
1 31 0.650296 1 0.650296 6399937
2 31 1.370071 2 0.685036 12837313
3 31 2.029538 3 0.676513 19237313
4 31 3.508169 5 0.701634 32260225
5 31 4.344342 6 0.724057 38659969
6 31 5.877031 8 0.734629 51584513
7 31 6.701195 9 0.744577 57872129
8 31 8.399487 11 0.763590 70695873
9 31 10.138829 13 0.779910 83742785
10 31 11.061084 14 0.790077 90089857
11 31 12.720603 16 0.795038 103467777
12 31 14.687432 18 0.815968 118265601
13 31 15.413160 19 0.811219 122390401
14 31 17.271764 21 0.822465 135627009
15 31 19.531845 23 0.849211 152658561
16 31 20.968610 25 0.838744 161628289
17 31 22.541565 26 0.866983 170007489
18 31 24.049418 28 0.858908 180845313
19 31 26.196430 30 0.873214 196041601
20 31 28.414006 32 0.887938 211397377
21 31 29.913481 34 0.879808 219862337
22 31 32.200312 36 0.894453 233563201
23 31 33.911646 38 0.892412 246369473
24 31 35.601317 40 0.890033 259878913
25 31 38.000624 42 0.904777 271234369
26 31 40.433822 44 0.918951 285459137
27 31 41.701522 46 0.906555 297126465
28 31 46.029568 48 0.958949 317717377
29 31 47.112855 50 0.942257 324454529
30 31 49.417224 52 0.950331 338959553
31 31 49.588840 53 0.935638 343313409
699.786
