q q_max q_time hits q_time/hits k 
1 31 0.660631 1 0.660631 6399937
2 31 1.309614 2 0.654807 12846657
3 31 2.034201 3 0.678067 19220289
4 31 3.479466 5 0.695893 32130113
5 31 4.322336 6 0.720389 38738753
6 31 5.872731 8 0.734091 51827585
7 31 6.725587 9 0.747287 57884417
8 31 8.470381 11 0.770035 72334145
9 31 10.192231 13 0.784018 84928833
10 31 11.012442 14 0.786603 90163649
11 31 22.846205 16 1.427888 103161921
12 31 14.946888 18 0.830383 117426433
13 31 15.666408 19 0.824548 123336705
14 31 22.436745 21 1.068416 135834049
15 31 20.767490 23 0.902934 148016001
16 31 23.294874 25 0.931795 161720385
17 31 22.300892 26 0.857727 167806529
18 31 29.929157 28 1.068898 180769217
19 31 29.278987 30 0.975966 194465089
20 31 28.713366 32 0.897293 207552513
21 31 30.133185 34 0.886270 220599361
22 31 32.218866 36 0.894968 233894401
23 31 36.835763 38 0.969362 252308865
24 31 38.855282 40 0.971382 258067585
25 31 40.064944 42 0.953927 276100609
26 31 40.566138 44 0.921958 286792961
27 31 44.717791 46 0.972126 307509633
28 31 47.355537 48 0.986574 323340545
29 31 47.054216 50 0.941084 326443201
30 31 50.659429 52 0.974220 342255745
31 31 52.361907 53 0.987961 356232769
745.084
