q q_max q_time hits q_time/hits k 
1 31 0.637887 1 0.637887 6399937
2 31 1.287256 2 0.643628 12820545
3 31 2.006231 3 0.668744 19241281
4 31 3.502234 5 0.700447 32382913
5 31 4.264326 6 0.710721 38526977
6 31 5.815644 8 0.726955 51530753
7 31 6.679220 9 0.742136 58042689
8 31 8.273748 11 0.752159 70765889
9 31 10.024264 13 0.771097 84196673
10 31 10.949631 14 0.782116 90344193
11 31 12.723977 16 0.795249 103264641
12 31 15.098124 18 0.838785 119984961
13 31 15.488543 19 0.815186 123203713
14 31 17.390829 21 0.828135 137057473
15 31 19.067128 23 0.829006 148189441
16 31 21.479227 25 0.859169 166214721
17 31 23.019078 26 0.885349 174414209
18 31 24.040853 28 0.858602 181012993
19 31 26.064805 30 0.868827 194693313
20 31 28.531705 32 0.891616 211974849
21 31 29.806032 34 0.876648 219626113
22 31 31.963063 36 0.887863 232924545
23 31 34.026649 38 0.895438 246995329
24 31 35.367875 40 0.884197 258828161
25 31 38.677179 42 0.920885 275900545
26 31 41.728576 44 0.948377 290077953
27 31 42.019391 46 0.913465 297803137
28 31 44.022628 48 0.917138 311409921
29 31 46.016208 50 0.920324 324661185
30 31 49.244809 52 0.947016 336932161
31 31 49.444966 53 0.932924 344641537
698.662
