q q_max q_time hits q_time/hits k 
1 31 0.639090 1 0.639090 6399937
2 31 1.297560 2 0.648780 12804801
3 31 2.033675 3 0.677892 19297729
4 31 3.485924 5 0.697185 32114177
5 31 4.301438 6 0.716906 38473473
6 31 5.829166 8 0.728646 51318785
7 31 6.716271 9 0.746252 57820097
8 31 8.301998 11 0.754727 70822913
9 31 10.117284 13 0.778253 84239617
10 31 11.078363 14 0.791312 90079617
11 31 12.760607 16 0.797538 103354945
12 31 14.870396 18 0.826133 119162689
13 31 15.505118 19 0.816059 122691585
14 31 17.306184 21 0.824104 135244865
15 31 19.221630 23 0.835723 148780353
16 31 22.134081 25 0.885363 171778049
17 31 22.318041 26 0.858386 169287873
18 31 24.575205 28 0.877686 181913025
19 31 26.681088 30 0.889370 195098945
20 31 28.529039 32 0.891532 206723969
21 31 30.727995 34 0.903765 220104449
22 31 34.269653 36 0.951935 243970369
23 31 34.821058 38 0.916344 245446337
24 31 38.918506 40 0.972963 273435393
25 31 39.901783 42 0.950042 277374785
26 31 41.983650 44 0.954174 290100865
27 31 43.716531 46 0.950359 296997889
28 31 47.534907 48 0.990311 313870081
29 31 50.454572 50 1.009091 330390209
30 31 52.605994 52 1.011654 344170305
31 31 52.926409 53 0.998611 346438593
725.564
