q q_max q_time hits q_time/hits k 
1 31 0.637591 1 0.637591 6399937
2 31 1.333683 2 0.666841 12800321
3 31 2.030509 3 0.676836 19322561
4 31 3.482031 5 0.696406 32263361
5 31 4.331396 6 0.721899 38561665
6 31 5.892911 8 0.736614 51597569
7 31 6.726078 9 0.747342 57883201
8 31 8.332399 11 0.757491 70750657
9 31 10.484572 13 0.806506 83908289
10 31 11.035706 14 0.788265 90238209
11 31 12.788193 16 0.799262 102819073
12 31 14.504427 18 0.805801 115771201
13 31 15.563713 19 0.819143 122683713
14 31 17.351437 21 0.826259 135185601
15 31 19.179504 23 0.833891 148525953
16 31 21.998429 25 0.879937 169631553
17 31 22.269447 26 0.856517 168499585
18 31 24.309182 28 0.868185 180836481
19 31 26.321398 30 0.877380 193892289
20 31 28.532008 32 0.891625 207083009
21 31 30.769419 34 0.904983 219548353
22 31 33.921897 36 0.942275 239957249
23 31 35.541043 38 0.935291 249303425
24 31 38.556744 40 0.963919 268936065
25 31 39.736911 42 0.946117 270854657
26 31 42.371799 44 0.962995 283496705
27 31 43.745510 46 0.950989 297229249
28 31 48.223361 48 1.004653 315106945
29 31 48.532291 50 0.970646 323639873
30 31 51.118314 52 0.983044 337602945
31 31 51.331318 53 0.968515 342408001
720.953
