q q_max q_time hits q_time/hits k 
1 31 1.182122 1 1.182122 6399937
2 31 1.478263 2 0.739131 12806145
3 31 2.007927 3 0.669309 19277057
4 31 3.476501 5 0.695300 32139329
5 31 4.301620 6 0.716937 38697537
6 31 6.873412 8 0.859177 51547649
7 31 6.638986 9 0.737665 57857089
8 31 8.296080 11 0.754189 71415937
9 31 9.970492 13 0.766961 83787457
10 31 10.931201 14 0.780800 90651905
11 31 18.836130 16 1.177258 104651585
12 31 14.526113 18 0.807006 116171265
13 31 15.416195 19 0.811379 122463489
14 31 17.160004 21 0.817143 135079297
15 31 28.107214 23 1.222053 149200065
16 31 21.724480 25 0.868979 161885121
17 31 22.033925 26 0.847459 167500481
18 31 24.169979 28 0.863214 181976257
19 31 26.134068 30 0.871136 194759233
20 31 28.175733 32 0.880492 209237185
21 31 29.912357 34 0.879775 219431873
22 31 31.893303 36 0.885925 233934593
23 31 33.782047 38 0.889001 245000129
24 31 38.574054 40 0.964351 258127937
25 31 45.844510 42 1.091536 271589889
26 31 39.617221 44 0.900391 284500801
27 31 41.863730 46 0.910081 298541953
28 31 44.003860 48 0.916747 309736577
29 31 47.750108 50 0.955002 327515649
30 31 49.822593 52 0.958127 341081281
31 31 50.978174 53 0.961852 350408385
725.483
