q q_max q_time hits q_time/hits k 
1 31 0.633523 1 0.633523 6399937
2 31 1.337076 2 0.668538 12868481
3 31 1.991317 3 0.663772 19205313
4 31 3.448889 5 0.689778 32222977
5 31 4.267105 6 0.711184 38496321
6 31 5.775922 8 0.721990 51478401
7 31 6.658348 9 0.739816 57862209
8 31 8.234903 11 0.748628 70968001
9 31 10.040862 13 0.772374 84312065
10 31 10.919766 14 0.779983 90412609
11 31 12.666525 16 0.791658 103329409
12 31 14.409168 18 0.800509 116033665
13 31 15.489266 19 0.815225 123624257
14 31 17.214054 21 0.819717 135662401
15 31 19.030561 23 0.827416 148374337
16 31 20.747860 25 0.829914 160829633
17 31 22.349101 26 0.859581 169467201
18 31 24.030575 28 0.858235 181019265
19 31 26.418277 30 0.880609 198391041
20 31 28.217583 32 0.881799 210222913
21 31 29.912644 34 0.879784 220104833
22 31 31.910232 36 0.886395 234178497
23 31 33.636099 38 0.885161 245340417
24 31 35.346617 40 0.883665 260304321
25 31 38.671725 42 0.920755 273032833
26 31 40.492606 44 0.920286 286562625
27 31 41.662676 46 0.905710 298805633
28 31 44.578895 48 0.928727 311272641
29 31 47.357757 50 0.947155 325079361
30 31 47.434311 52 0.912198 335517313
31 31 49.980363 53 0.943026 345548865
694.865
