q q_max q_time hits q_time/hits k 
1 31 0.645618 1 0.645618 6399937
2 31 1.343543 2 0.671771 12811969
3 31 2.024254 3 0.674751 19311809
4 31 3.504850 5 0.700970 32275585
5 31 4.302227 6 0.717038 38502657
6 31 5.833733 8 0.729217 51573569
7 31 8.682192 9 0.964688 58122113
8 31 8.338351 11 0.758032 70883265
9 31 10.367236 13 0.797480 86766657
10 31 11.062599 14 0.790186 90402113
11 31 12.868283 16 0.804268 104007041
12 31 14.546006 18 0.808111 116015297
13 31 15.622634 19 0.822244 123207233
14 31 17.487236 21 0.832726 136355137
15 31 20.563235 23 0.894054 148633537
16 31 21.030346 25 0.841214 161132225
17 31 22.348718 26 0.859566 167694529
18 31 24.464253 28 0.873723 181327617
19 31 26.295200 30 0.876507 193750657
20 31 28.162431 32 0.880076 206932225
21 31 31.319126 34 0.921151 229113153
22 31 32.538245 36 0.903840 235548801
23 31 34.313119 38 0.902977 245972545
24 31 36.696848 40 0.917421 266761281
25 31 44.397408 42 1.057081 271510593
26 31 40.172131 44 0.913003 284252673
27 31 43.441380 46 0.944378 300168193
28 31 46.804048 48 0.975084 319060673
29 31 49.017540 50 0.980351 326408129
30 31 51.555435 52 0.991451 349977729
31 31 51.204418 53 0.966121 346208577
720.953
