q q_max q_time hits q_time/hits k 
1 31 0.759152 1 0.759152 6399937
2 31 1.346563 2 0.673281 12801729
3 31 2.004435 3 0.668145 19264961
4 31 3.455636 5 0.691127 32134913
5 31 4.265743 6 0.710957 38668225
6 31 5.769841 8 0.721230 51592641
7 31 6.610790 9 0.734532 57953665
8 31 8.258684 11 0.750789 71058689
9 31 9.971591 13 0.767045 83796737
10 31 10.896058 14 0.778290 90333377
11 31 12.719027 16 0.794939 103891265
12 31 14.467190 18 0.803733 116497921
13 31 15.412146 19 0.811166 122575681
14 31 17.172079 21 0.817718 135501121
15 31 19.797559 23 0.860763 155623489
16 31 21.131575 25 0.845263 163960961
17 31 22.082391 26 0.849323 168132609
18 31 24.058178 28 0.859221 180863873
19 31 26.064782 30 0.868826 194794241
20 31 29.357501 32 0.917422 217909633
21 31 30.035952 34 0.883410 220369345
22 31 32.201798 36 0.894494 234291329
23 31 34.083955 38 0.896946 246538689
24 31 35.986262 40 0.899657 260435393
25 31 38.600182 42 0.919052 271786049
26 31 39.938876 44 0.907702 285099905
27 31 42.585469 46 0.925771 296756609
28 31 44.574073 48 0.928627 312931969
29 31 46.404059 50 0.928081 323284737
30 31 49.349439 52 0.949028 336558273
31 31 48.692168 53 0.918720 343401601
698.053
