q q_max q_time hits q_time/hits k 
1 31 0.718995 1 0.718995 6399937
2 31 1.301383 2 0.650691 12811649
3 31 2.011509 3 0.670503 19250625
4 31 3.480025 5 0.696005 32110465
5 31 4.270865 6 0.711811 38494785
6 31 5.803148 8 0.725393 51442241
7 31 6.714508 9 0.746056 57980353
8 31 8.259429 11 0.750857 70708225
9 31 10.025687 13 0.771207 84040129
10 31 10.977865 14 0.784133 90183297
11 31 12.961070 16 0.810067 105539969
12 31 14.598205 18 0.811011 116622081
13 31 15.481403 19 0.814811 122654273
14 31 17.508925 21 0.833758 137497089
15 31 19.179844 23 0.833906 148947841
16 31 21.294629 25 0.851785 164696897
17 31 22.135073 26 0.851349 167642177
18 31 24.154915 28 0.862676 180770177
19 31 26.078790 30 0.869293 194066305
20 31 28.127854 32 0.878995 209033281
21 31 29.902526 34 0.879486 219422977
22 31 32.495408 36 0.902650 237695681
23 31 34.088506 38 0.897066 248508673
24 31 36.301822 40 0.907546 264238337
25 31 38.081203 42 0.906695 272161473
26 31 39.977794 44 0.908586 284963393
27 31 42.796522 46 0.930359 302351553
28 31 44.514113 48 0.927377 312245697
29 31 46.581021 50 0.931620 323215233
30 31 48.134474 52 0.925663 337611649
31 31 50.223860 53 0.947620 344865473
698.182
