q q_max q_time hits q_time/hits k 
1 31 0.644819 1 0.644819 6399937
2 31 1.296129 2 0.648064 12827841
3 31 2.035681 3 0.678560 19325633
4 31 3.506749 5 0.701350 32042625
5 31 4.350943 6 0.725157 38608577
6 31 5.833545 8 0.729193 51599681
7 31 7.091594 9 0.787955 57816769
8 31 8.658920 11 0.787175 70731905
9 31 10.576868 13 0.813605 83943937
10 31 11.229520 14 0.802109 90362753
11 31 13.279610 16 0.829976 103806081
12 31 15.085389 18 0.838077 116487233
13 31 16.061413 19 0.845338 122668737
14 31 17.589048 21 0.837574 137752705
15 31 20.479230 23 0.890401 148602241
16 31 23.745234 25 0.949809 161925057
17 31 23.511872 26 0.904303 171092097
18 31 25.359152 28 0.905684 181035457
19 31 28.745868 30 0.958196 201741633
20 31 29.030044 32 0.907189 206170689
21 31 31.818393 34 0.935835 219937793
22 31 34.436537 36 0.956570 232703617
23 31 36.607775 38 0.963362 255861889
24 31 37.820298 40 0.945507 259973953
25 31 40.887053 42 0.973501 271681537
26 31 41.455117 44 0.942162 287507073
27 31 44.044214 46 0.957483 297116737
28 31 47.135850 48 0.981997 315309185
29 31 49.376932 50 0.987539 322614081
30 31 51.385536 52 0.988183 341923905
31 31 52.423545 53 0.989123 343342273
735.503
