q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.008001 1 0.008001 639254 639243 0 1
1 31 0.008568 1 0.008568 639254 639243 0 1
2 31 0.017511 2 0.008755 1285068 905287 379770 0
3 31 0.025721 3 0.008574 1933707 1265956 667740 0
4 31 0.043609 5 0.008722 3307382 1837591 1469780 0
5 31 0.052953 6 0.008826 3955087 2342319 1612757 0
6 31 0.071750 8 0.008969 5445032 3002649 2442372 0
7 31 0.078224 9 0.008692 5950389 3389114 2561264 0
8 31 0.095872 11 0.008716 7352768 3993324 3359433 0
9 31 0.131622 13 0.010125 9264216 4907513 4356692 0
10 31 0.126032 14 0.009002 9426439 5118994 4307434 0
11 31 0.155895 16 0.009743 11024981 5848740 5176230 0
12 31 0.173427 18 0.009635 12728759 6618391 6110357 0
13 31 0.188896 19 0.009942 13311854 7129986 6181857 0
14 31 0.233289 21 0.011109 15008652 7828192 7180449 0
15 31 0.269147 23 0.011702 17735973 9146276 8589686 0
16 31 0.429296 25 0.017172 21977110 11149143 10827956 0
17 31 0.285484 26 0.010980 18693344 9628662 9064671 0
18 31 0.357268 28 0.012760 19761327 9961425 9799891 0
19 31 0.356669 30 0.011889 22014394 10919834 11094549 0
20 31 0.424370 32 0.013262 23735889 11661609 12074269 0
21 31 0.522689 34 0.015373 28978034 14024028 14953995 0
22 31 0.395172 36 0.010977 26379886 12447224 13932651 0
23 31 0.626755 38 0.016494 32735823 15316104 17419708 0
24 31 0.641819 40 0.016045 37813262 17426164 20387087 0
25 31 0.517220 42 0.012315 31905034 14462158 17442865 0
26 31 0.480909 44 0.010930 32457205 14318276 18138918 0
27 31 0.509331 46 0.011072 36229472 15700027 20529434 0
28 31 0.626997 48 0.013062 36115250 15157119 20958120 0
29 31 0.630648 50 0.012613 39836140 16480190 23355939 0
30 31 0.584732 52 0.011245 40204772 15976669 24228092 0
31 31 0.654725 53 0.012353 43434188 17128292 26305885 0
9.74022
