q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.148102 1 0.148102 639254 639243 0 1
1 31 0.008115 1 0.008115 639254 639243 0 1
2 31 0.039503 2 0.019751 1284732 905481 379240 0
3 31 0.024275 3 0.008092 1936281 1271990 664280 0
4 31 0.047726 5 0.009545 3264476 1814789 1449676 0
5 31 0.093266 6 0.015544 4006897 2373003 1633883 0
6 31 0.078209 8 0.009776 5495142 3035229 2459902 0
7 31 0.121648 9 0.013516 5984537 3411244 2573282 0
8 31 0.157519 11 0.014320 7275592 3943416 3332165 0
9 31 0.192421 13 0.014802 8883415 4641629 4241775 0
10 31 0.154932 14 0.011067 9418413 5134821 4283581 0
11 31 0.331172 16 0.020698 11213268 5936985 5276272 0
12 31 0.239923 18 0.013329 13061447 6765807 6295629 0
13 31 0.267177 19 0.014062 12839707 6815295 6024401 0
14 31 0.245354 21 0.011684 14058570 7282262 6776297 0
15 31 0.306829 23 0.013340 15821192 8061582 7759599 0
16 31 0.426014 25 0.017041 21838204 11139589 10698604 0
17 31 0.441875 26 0.016995 17796800 9109273 8687516 0
18 31 0.369521 28 0.013197 22676971 11533625 11143335 0
19 31 0.413494 30 0.013783 22096367 10971480 11124876 0
20 31 0.462706 32 0.014460 24133056 11798176 12334869 0
21 31 0.512172 34 0.015064 30713952 14893329 15820612 0
22 31 0.466232 36 0.012951 28196503 13365210 14831282 0
23 31 0.519102 38 0.013661 29213543 13640869 15572663 0
24 31 0.735454 40 0.018386 41194109 18993807 22200291 0
25 31 0.633338 42 0.015079 32785040 14722965 18062064 0
26 31 0.526941 44 0.011976 32243299 14195494 18047794 0
27 31 0.629454 46 0.013684 34148427 14667320 19481096 0
28 31 0.578103 48 0.012044 35474655 14866565 20608079 0
29 31 0.513999 50 0.010280 37258943 15199291 22059641 0
30 31 0.704133 52 0.013541 39020095 15506285 23513799 0
31 31 0.607285 53 0.011458 41074081 16212102 24861968 0
11.0163
