q q_max q_time hits q_time/hits 
1 31 0.012378 1 0.012378
2 31 0.015065 2 0.007532
3 31 0.021547 3 0.007182
4 31 0.036567 5 0.007313
5 31 0.045086 6 0.007514
6 31 0.064676 8 0.008084
7 31 0.073343 9 0.008149
8 31 0.088876 11 0.008080
9 31 0.111722 13 0.008594
10 31 0.121582 14 0.008684
11 31 0.135762 16 0.008485
12 31 0.158175 18 0.008787
13 31 0.174805 19 0.009200
14 31 0.187348 21 0.008921
15 31 0.237184 23 0.010312
16 31 0.356664 25 0.014267
17 31 0.235644 26 0.009063
18 31 0.260481 28 0.009303
19 31 0.288892 30 0.009630
20 31 0.354563 32 0.011080
21 31 0.398843 34 0.011731
22 31 0.469911 36 0.013053
23 31 0.369722 38 0.009730
24 31 0.579669 40 0.014492
25 31 0.435778 42 0.010376
26 31 0.487960 44 0.011090
27 31 0.623283 46 0.013550
28 31 0.534191 48 0.011129
29 31 0.537235 50 0.010745
30 31 0.518287 52 0.009967
31 31 0.551142 53 0.010399
8.48657
