q q_max q_time hits q_time/hits 
1 31 0.012757 1 0.012757
2 31 0.014255 2 0.007127
3 31 0.021830 3 0.007277
4 31 0.037691 5 0.007538
5 31 0.045310 6 0.007552
6 31 0.064802 8 0.008100
7 31 0.073739 9 0.008193
8 31 0.093011 11 0.008456
9 31 0.112447 13 0.008650
10 31 0.120325 14 0.008595
11 31 0.136526 16 0.008533
12 31 0.158338 18 0.008797
13 31 0.179711 19 0.009458
14 31 0.190235 21 0.009059
15 31 0.212266 23 0.009229
16 31 0.240791 25 0.009632
17 31 0.249474 26 0.009595
18 31 0.270314 28 0.009654
19 31 0.301194 30 0.010040
20 31 0.310828 32 0.009713
21 31 0.365713 34 0.010756
22 31 0.382436 36 0.010623
23 31 0.452021 38 0.011895
24 31 0.437424 40 0.010936
25 31 0.421908 42 0.010045
26 31 0.437323 44 0.009939
27 31 0.470109 46 0.010220
28 31 0.516072 48 0.010751
29 31 0.516893 50 0.010338
30 31 0.543564 52 0.010453
31 31 0.596103 53 0.011247
7.98562
