q q_max q_time hits q_time/hits 
1 31 0.013729 1 0.013729
2 31 0.014280 2 0.007140
3 31 0.022158 3 0.007386
4 31 0.039157 5 0.007831
5 31 0.047874 6 0.007979
6 31 0.061857 8 0.007732
7 31 0.074402 9 0.008267
8 31 0.091883 11 0.008353
9 31 0.132240 13 0.010172
10 31 0.117912 14 0.008422
11 31 0.142402 16 0.008900
12 31 0.155850 18 0.008658
13 31 0.169411 19 0.008916
14 31 0.201537 21 0.009597
15 31 0.211545 23 0.009198
16 31 0.232861 25 0.009314
17 31 0.243961 26 0.009383
18 31 0.268421 28 0.009586
19 31 0.309820 30 0.010327
20 31 0.320414 32 0.010013
21 31 0.449097 34 0.013209
22 31 0.354638 36 0.009851
23 31 0.623083 38 0.016397
24 31 0.515949 40 0.012899
25 31 0.479287 42 0.011412
26 31 0.467710 44 0.010630
27 31 0.695230 46 0.015114
28 31 0.610304 48 0.012715
29 31 0.549809 50 0.010996
30 31 0.615301 52 0.011833
31 31 0.649075 53 0.012247
8.8814
