q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.037030 1 0.037030 1275318 1275291 0 1
1 63 0.025419 1 0.025419 1275318 1275291 0 1
2 63 0.046535 2 0.023267 2564458 1814888 749543 0
3 63 0.067398 3 0.022466 3853709 2553564 1300118 0
4 63 0.116037 5 0.023207 6530438 3701107 2829304 0
5 63 0.168553 7 0.024079 9363769 5077258 4286484 0
6 63 0.228331 9 0.025370 12069298 6417212 5652059 0
7 63 0.269602 11 0.024509 14636119 7613141 7022951 0
8 63 0.471534 14 0.033681 20009492 9810889 10198576 0
9 63 0.497613 16 0.031101 22372173 11096964 11275182 0
10 63 0.460962 18 0.025609 24095569 11941778 12153764 0
11 63 0.779462 21 0.037117 31351004 15158494 16192483 0
12 63 0.696440 23 0.030280 32845898 16189469 16656402 0
13 63 1.121094 26 0.043119 40741263 19784548 20956688 0
14 63 1.184893 29 0.040858 50473369 24205251 26268091 0
15 63 1.636738 32 0.051148 58305317 27752674 30552616 0
16 63 4.734341 35 0.135267 205781851 99303569 106478255 0
17 63 2.458365 37 0.066442 114749075 56421123 58327925 0
18 63 3.076303 40 0.076908 123037643 60000994 63036622 0
19 63 2.252738 42 0.053637 106288310 52074445 54213838 0
20 63 3.034454 45 0.067432 124782674 60984117 63798530 0
21 63 3.224698 48 0.067181 114394429 54952766 59441636 0
22 63 3.466324 51 0.067967 135982220 65664762 70317431 0
23 63 10.253548 54 0.189881 362268701 176640380 185628294 0
24 63 7.583105 57 0.133037 316979499 154308124 162671348 0
25 63 6.888092 59 0.116747 293492322 143153784 150338511 0
26 63 4.090052 62 0.065969 168320236 81277207 87043002 0
27 63 5.026123 65 0.077325 142514752 68626488 73888237 0
28 63 4.612867 69 0.066853 166925860 79372735 87553098 0
29 63 5.373404 72 0.074631 202230704 96357644 105873033 0
30 63 6.380390 75 0.085072 306292573 145867607 160424939 0
31 63 40.214635 79 0.509046 1593126660 755036712 838089921 0
32 63 6.796123 82 0.082880 256549006 120676248 135872731 0
33 63 5.296826 85 0.062316 205799493 96704029 109095437 0
34 63 6.752238 89 0.075868 235898114 110353025 125545062 0
35 63 21.002167 92 0.228284 952348187 448177658 504170502 0
36 63 28.218968 96 0.293948 894910589 419141831 475768731 0
37 63 18.195727 99 0.183795 914765235 426531872 488233336 0
38 63 10.909240 102 0.106953 484642840 225018264 259624549 0
39 63 13.638325 105 0.129889 629262169 290333745 338928397 0
40 63 17.543091 109 0.160946 749512842 343715359 405797456 0
41 63 20.114940 112 0.179598 1016879767 465064682 551815058 0
42 63 16.968795 115 0.147555 779881069 353398376 426482666 0
43 63 18.550207 119 0.155884 667218419 301355473 365862919 0
44 63 19.977670 122 0.163751 891055498 399931771 491123700 0
45 63 35.495205 125 0.283962 1819063503 811461587 1007601889 0
46 63 28.566053 129 0.221442 1171091364 519683458 651407879 0
47 63 55.679495 132 0.421814 3038444213 1335594574 1702849612 0
48 63 77.488407 136 0.569768 3696799121 1612811295 2083987799 0
49 63 193.680400 139 1.393384 10377409461 4478286223 5899123211 0
50 63 57.447644 142 0.404561 1615471672 692626610 922845035 0
51 63 11.363155 145 0.078367 419289793 177968031 241321735 0
52 63 9.095232 149 0.061042 471869160 197813184 274055949 0
53 63 153.210945 153 1.001379 6473611766 2703713214 3769898525 0
54 63 43.152597 157 0.274857 2151583198 883568569 1268014602 0
55 63 40.601662 161 0.252184 1638075407 665310859 972764521 0
56 63 155.500802 165 0.942429 6168888432 2476426342 3692462063 0
57 63 134.267719 168 0.799213 5954437643 2358955731 3595481885 0
58 63 201.732803 172 1.172865 3353946753 1310082794 2043863932 0
59 63 34.264858 174 0.196924 1177043986 455253419 721790540 0
60 63 89.507065 177 0.505690 2343714834 896034211 1447680596 0
61 63 145.947050 180 0.810817 3857029485 1458243035 2398786423 0
62 63 182.130037 183 0.995246 2439018716 910335722 1528682967 0
63 63 219.581922 185 1.186929 3179020930 1175900693 2003120210 0
2193.2
