q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.058174 1 0.058174 1275318 1275291 0 1
1 63 0.023394 1 0.023394 1275318 1275291 0 1
2 63 0.045388 2 0.022694 2564391 1812560 751804 0
3 63 0.068282 3 0.022761 3861030 2549578 1311425 0
4 63 0.136106 5 0.027221 6542801 3704802 2837972 0
5 63 0.174640 7 0.024949 9403521 5103887 4299607 0
6 63 0.220707 9 0.024523 11975888 6344108 5631753 0
7 63 0.275458 11 0.025042 14696593 7629876 7066690 0
8 63 0.453670 14 0.032405 20084758 9873518 10211213 0
9 63 0.442015 16 0.027626 22131762 10894415 11237320 0
10 63 0.507138 18 0.028174 24904814 12404857 12499930 0
11 63 0.738425 21 0.035163 32140589 15615861 16524701 0
12 63 0.649588 23 0.028243 33956624 16687399 17269198 0
13 63 0.880948 26 0.033883 41357499 20056413 21301059 0
14 63 1.067723 29 0.036818 50786953 24299619 26487307 0
15 63 1.268732 32 0.039648 52183178 24529140 27654011 0
16 63 6.404491 35 0.182985 333715502 163750506 169964969 0
17 63 1.717883 37 0.046429 89097414 43409225 45688162 0
18 63 2.437407 40 0.060935 125272629 60969377 64303225 0
19 63 1.600124 42 0.038098 80355408 39082356 41273025 0
20 63 1.494572 45 0.033213 77988354 37606715 40381612 0
21 63 2.356880 48 0.049102 118182814 57031297 61151490 0
22 63 4.057816 51 0.079565 173148331 84457577 88690727 0
23 63 12.336763 54 0.228459 643162151 315321760 327840364 0
24 63 10.797113 57 0.189423 473603301 230403032 243200242 0
25 63 3.883542 59 0.065823 198237396 96657373 101579996 0
26 63 9.529517 62 0.153702 422204112 204596896 217607189 0
27 63 5.816310 65 0.089482 216528499 104441038 112087434 0
28 63 5.805158 69 0.084133 206089673 98086969 108002677 0
29 63 4.050650 72 0.056259 160385357 75915535 84469795 0
30 63 5.000427 75 0.066672 228742130 108823552 119918551 0
31 63 14.258967 79 0.180493 662970107 315007526 347962554 0
32 63 12.663327 82 0.154431 484774951 230198726 254576198 0
33 63 9.770780 85 0.114950 468573424 222153314 246420083 0
34 63 9.245642 89 0.103884 358271284 167029804 191241453 0
35 63 15.479919 92 0.168260 540145019 253202850 286942142 0
36 63 24.405011 96 0.254219 812280068 379008049 433271992 0
37 63 26.984990 99 0.272576 1090615631 507392477 583223127 0
38 63 12.263794 102 0.120233 501408493 231019342 270389124 0
39 63 15.408651 105 0.146749 690681914 318095372 372586515 0
40 63 16.215579 109 0.148767 647872756 296840423 351032306 0
41 63 10.741467 112 0.095906 451716573 207012340 244704206 0
42 63 13.805441 115 0.120047 546643625 248749075 297894523 0
43 63 16.116915 119 0.135436 538684405 242756533 295927845 0
44 63 64.132196 122 0.525674 2474718475 1118821556 1355896892 0
45 63 22.302033 125 0.178416 923380983 413136374 510244582 0
46 63 46.497502 129 0.360446 1787279986 793501679 993778280 0
47 63 70.474160 132 0.533895 2744138094 1209661509 1534476558 0
48 63 73.966811 136 0.543874 3276858349 1429138514 1847719808 0
49 63 448.565642 139 3.227091 22396849945 9697455932 12699393986 0
50 63 66.493980 142 0.468267 2229095951 951086516 1278009408 0
51 63 11.574242 145 0.079822 460460338 195301563 265158748 0
52 63 9.637093 149 0.064678 430764695 180169115 250595553 0
53 63 12.900463 153 0.084317 594720515 246860044 347860444 0
54 63 67.896533 157 0.432462 3221187749 1327514407 1893673315 0
55 63 50.632303 161 0.314486 2313566047 938924171 1374641849 0
56 63 344.972418 165 2.090742 11323609388 4539067753 6784541608 0
57 63 114.127273 168 0.679329 3682787633 1463031538 2219756068 0
58 63 123.678337 172 0.719060 4272465366 1668436428 2604028911 0
59 63 74.312374 174 0.427083 2304286030 890422257 1413863746 0
60 63 54.461568 177 0.307692 1573821092 602147003 971674062 0
61 63 108.319128 180 0.601773 2166493393 819239820 1347253546 0
62 63 195.339177 183 1.067427 5099267007 1905946934 3193320046 0
63 63 198.109573 185 1.070863 2845575736 1051573273 1794002436 0
2440.1
