q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.074149 1 0.074149 1275318 1275291 0 1
1 63 0.023405 1 0.023405 1275318 1275291 0 1
2 63 0.044924 2 0.022462 2564342 1805463 758852 0
3 63 0.067252 3 0.022417 3858352 2558911 1299414 0
4 63 0.114257 5 0.022851 6538395 3713259 2825109 0
5 63 0.176811 7 0.025259 9331588 5055272 4276289 0
6 63 0.230428 9 0.025603 11881490 6299016 5582447 0
7 63 0.279111 11 0.025374 14607867 7598702 7009138 0
8 63 0.542057 14 0.038718 22482443 11191406 11291010 0
9 63 0.414883 16 0.025930 21794387 10726952 11067408 0
10 63 0.507206 18 0.028178 24656489 12328053 12328409 0
11 63 0.912558 21 0.043455 37096916 18182947 18913942 0
12 63 0.606658 23 0.026376 31708727 15485192 16223508 0
13 63 1.000673 26 0.038487 41545880 20133523 21412330 0
14 63 1.477814 29 0.050959 67692899 32593887 35098985 0
15 63 1.687068 32 0.052721 72735573 34710891 38024655 0
16 63 4.163441 35 0.118955 203466937 98396203 105070707 0
17 63 1.769134 37 0.047814 71093899 34586324 36507548 0
18 63 2.019095 40 0.050477 92472922 44732480 47740415 0
19 63 2.546604 42 0.060633 118712993 58077933 60635033 0
20 63 1.994819 45 0.044329 106853035 52042839 54810169 0
21 63 2.753330 48 0.057361 121218686 58760941 62457718 0
22 63 2.927893 51 0.057410 127198829 61292376 65906426 0
23 63 10.537941 54 0.195147 620599419 302548579 318050813 0
24 63 10.072139 57 0.176704 535548331 258868241 276680063 0
25 63 3.209683 59 0.054401 153486500 74149640 79336833 0
26 63 2.934431 62 0.047330 133984495 64396912 69587556 0
27 63 3.205131 65 0.049310 122810008 58720338 64089643 0
28 63 10.857103 69 0.157349 412369162 197414153 214954982 0
29 63 7.135547 72 0.099105 344373014 164378005 179994982 0
30 63 5.679687 75 0.075729 267269514 126558838 140710649 0
31 63 8.524170 79 0.107901 257926559 121541796 136384736 0
32 63 6.193938 82 0.075536 267597665 126466226 141131412 0
33 63 5.885786 85 0.069245 236808361 111907404 124900930 0
34 63 11.767397 89 0.132218 531335958 249781310 281554621 0
35 63 21.112445 92 0.229483 805671096 380292682 425378387 0
36 63 30.413309 96 0.316805 1467654877 686286405 781368445 0
37 63 16.482886 99 0.166494 825878375 383396928 442481420 0
38 63 9.145722 102 0.089664 377116361 174825038 202291296 0
39 63 14.684788 105 0.139855 592177334 273057192 319120115 0
40 63 16.872319 109 0.154792 740546832 339988575 400558230 0
41 63 42.743440 112 0.381638 2137049771 979315849 1157733895 0
42 63 15.939080 115 0.138601 725026275 330153767 394872481 0
43 63 18.814582 119 0.158106 800928186 362596715 438331444 0
44 63 20.919116 122 0.171468 849410216 382109736 467300453 0
45 63 17.901992 125 0.143216 666790776 298381553 368409196 0
46 63 17.264832 129 0.133836 833345421 369543593 463801801 0
47 63 21.437919 132 0.162408 860269457 378999845 481269585 0
48 63 99.502149 136 0.731633 4665896640 2041719325 2624177288 0
49 63 251.645706 139 1.810401 12972791357 5609704571 7363086759 0
50 63 50.398900 142 0.354922 1569580613 673207400 896373186 0
51 63 26.343411 145 0.181679 1390015586 591608099 798407460 0
52 63 14.434028 149 0.096873 585342354 245618601 339723726 0
53 63 19.670815 153 0.128567 516403263 214569050 301834186 0
54 63 182.606861 157 1.163101 9782629902 4025129923 5757499952 0
55 63 111.773317 161 0.694244 4994461780 2032669810 2961791943 0
56 63 206.721632 165 1.252858 4752676721 1912602563 2840074131 0
57 63 58.264501 168 0.346813 2397231935 951179574 1446052334 0
58 63 5758.935005 172 33.482180 255094677453 99832414187 155262263239 0
59 63 64.703087 174 0.371857 2537692892 981690790 1556002075 0
60 63 84.626621 177 0.478117 2370612434 906395419 1464216988 0
61 63 144.369673 180 0.802054 2047682369 774068439 1273613903 0
62 63 1545.822798 183 8.447119 36532274158 13616098994 22916175137 0
63 63 560.452659 185 3.029474 7609317708 2814208754 4795108927 0
9556.39
