q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.061518 1 0.061518 1275318 1275291 0 1
1 63 0.024846 1 0.024846 1275318 1275291 0 1
2 63 0.046223 2 0.023112 2563582 1809311 754244 0
3 63 0.067987 3 0.022662 3860275 2557120 1303128 0
4 63 0.120527 5 0.024105 6546804 3710196 2836581 0
5 63 0.173935 7 0.024848 9345211 5052647 4292537 0
6 63 0.228649 9 0.025405 12087652 6442874 5644751 0
7 63 0.273652 11 0.024877 14636832 7623627 7013178 0
8 63 0.485094 14 0.034650 20760436 10257152 10503257 0
9 63 0.512973 16 0.032061 22599059 11202228 11396804 0
10 63 0.501385 18 0.027855 24671039 12340901 12330111 0
11 63 0.922662 21 0.043936 35247051 17262795 17984229 0
12 63 0.690051 23 0.030002 32169404 15791573 16377804 0
13 63 1.176123 26 0.045236 42421092 20503487 21917578 0
14 63 1.168189 29 0.040282 43556563 20704062 22852474 0
15 63 1.506905 32 0.047091 52004296 24432347 27571922 0
16 63 1.754248 35 0.050121 78980900 37397866 41583007 0
17 63 2.621217 37 0.070844 115503450 56546793 58956630 0
18 63 1.781931 40 0.044548 88327940 42832194 45495719 0
19 63 2.668832 42 0.063544 120807344 59096714 61710603 0
20 63 2.506211 45 0.055694 101559102 49583569 51975506 0
21 63 3.216973 48 0.067020 112552438 54561838 57990573 0
22 63 3.372119 51 0.066120 117683144 56893545 60789572 0
23 63 10.508409 54 0.194600 482912362 234709209 248203126 0
24 63 9.161509 57 0.160728 389188877 188407430 200781420 0
25 63 3.515482 59 0.059584 154871252 75009553 79861672 0
26 63 2.637134 62 0.042534 126395593 60653948 65741618 0
27 63 3.257975 65 0.050123 129886799 62347772 67539000 0
28 63 4.500084 69 0.065219 144965055 68272954 76692074 0
29 63 5.559735 72 0.077219 236397930 112302125 124095778 0
30 63 6.196839 75 0.082625 277121451 131338109 145783315 0
31 63 10.081117 79 0.127609 485074383 229414544 255659812 0
32 63 10.413090 82 0.126989 410884667 193535067 217349573 0
33 63 5.781480 85 0.068017 238147251 111810552 126336672 0
34 63 5.961913 89 0.066988 248097334 115405224 132692083 0
35 63 10.058783 92 0.109335 453735143 211755439 241979677 0
36 63 24.070555 96 0.250735 877600449 410702210 466898212 0
37 63 20.499153 99 0.207062 943595479 439101239 504494213 0
38 63 10.789534 102 0.105780 467704044 216444540 251259477 0
39 63 8.057970 105 0.076743 299100102 137040517 162059558 0
40 63 76.745316 109 0.704085 3575466778 1641271994 1934194757 0
41 63 13.739639 112 0.122675 596975905 273101133 323874745 0
42 63 27.768432 115 0.241465 1380572177 629537161 751034989 0
43 63 23.357969 119 0.196285 878514463 396120805 482393631 0
44 63 21.019206 122 0.172289 1073573286 484884397 588688862 0
45 63 61.093866 125 0.488751 3301011693 1478742254 1822269412 0
46 63 50.302752 129 0.389944 2296862910 1019191780 1277671103 0
47 63 41.458971 132 0.314083 1612755305 712376035 900379243 0
48 63 70.057395 136 0.515128 2756670018 1206060999 1550608992 0
49 63 64.128437 139 0.461356 2483376724 1077136055 1406240642 0
50 63 39.416906 142 0.277584 1121463557 481234445 640229085 0
51 63 9.655301 145 0.066588 482262242 205688500 276573715 0
52 63 16.588197 149 0.111330 796356048 335592594 460763427 0
53 63 27.380502 153 0.178958 1094192485 455140167 639052291 0
54 63 312.726659 157 1.991890 13350627642 5502359012 7848268603 0
55 63 663.336126 161 4.120100 32909812320 13404372936 19505439357 0
56 63 442.581444 165 2.682312 16126336942 6486280766 9640056149 0
57 63 88.549499 168 0.527080 3079135077 1223590066 1855544984 0
58 63 145.569063 172 0.846332 3202339584 1257435146 1944904411 0
59 63 69.494105 174 0.399391 2374909913 919306565 1455603321 0
60 63 68.489230 177 0.386945 1907304723 730819235 1176485461 0
61 63 131.357802 180 0.729766 3048884100 1155894664 1892989409 0
62 63 210.777457 183 1.151789 4468176850 1665933724 2802243099 0
63 63 164.121198 185 0.887142 2195169428 812561976 1382607425 0
3016.71
