q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.053786 1 0.053786 1275318 1275291 0 1
1 63 0.025391 1 0.025391 1275318 1275291 0 1
2 63 0.046556 2 0.023278 2563220 1810522 752671 0
3 63 0.067757 3 0.022586 3854320 2546504 1307789 0
4 63 0.117225 5 0.023445 6561153 3715731 2845395 0
5 63 0.174759 7 0.024966 9344516 5042950 4301539 0
6 63 0.217106 9 0.024123 11908829 6308765 5600037 0
7 63 0.286533 11 0.026048 14558279 7545830 7012422 0
8 63 0.448210 14 0.032015 20294194 9991423 10302744 0
9 63 0.408004 16 0.025500 21287734 10415645 10872062 0
10 63 0.503520 18 0.027973 24904167 12447450 12456690 0
11 63 0.819941 21 0.039045 34526137 16871767 17654343 0
12 63 0.712967 23 0.030999 31904609 15643437 16261145 0
13 63 0.818656 26 0.031487 38041110 18298220 19742863 0
14 63 1.045088 29 0.036038 46356228 22281845 24074356 0
15 63 5.307304 32 0.165853 258315637 125196691 133118919 0
16 63 1.841628 35 0.052618 72005992 34130148 37875817 0
17 63 1.937405 37 0.052362 86727513 41937967 44789519 0
18 63 2.555928 40 0.063898 122699528 59863150 62836351 0
19 63 2.316199 42 0.055148 94562428 45985949 48576452 0
20 63 2.716525 45 0.060367 95349708 46202535 49147146 0
21 63 2.808410 48 0.058509 137314106 66980279 70333800 0
22 63 5.663198 51 0.111043 218142639 106120280 112022332 0
23 63 8.966901 54 0.166054 426976068 208421162 218554879 0
24 63 9.299855 57 0.163155 334503666 162308069 172195570 0
25 63 3.618693 59 0.061334 152128489 73610558 78517904 0
26 63 3.487199 62 0.056245 141466030 68085118 73380885 0
27 63 2.925090 65 0.045001 125439145 59973481 65465637 0
28 63 8.417013 69 0.121986 366985224 176064370 190920827 0
29 63 6.676386 72 0.092728 258368802 123284042 135084733 0
30 63 4.988325 75 0.066511 230115560 109462266 120653267 0
31 63 6.159223 79 0.077965 258063465 121526652 136536786 0
32 63 5.136432 82 0.062639 218467478 101981080 116486371 0
33 63 10.370393 85 0.122005 378539360 178615234 199924099 0
34 63 11.460954 89 0.128775 471801396 222045842 249755527 0
35 63 9.570450 92 0.104027 405448229 189291332 216156870 0
36 63 16.105450 96 0.167765 746926709 349457453 397469229 0
37 63 19.835285 99 0.200356 882328312 409751554 472576731 0
38 63 6.812531 102 0.066790 350272570 161947691 188324852 0
39 63 6.256984 105 0.059590 340375678 157000263 183375388 0
40 63 11.444197 109 0.104993 496257309 227621143 268636139 0
41 63 77.227435 112 0.689531 3814715392 1750053550 2064661815 0
42 63 17.338952 115 0.150773 823060151 374750971 448309153 0
43 63 20.455058 119 0.171891 784412878 354014898 430397953 0
44 63 22.265847 122 0.182507 1005310193 453681499 551628667 0
45 63 27.334341 125 0.218675 1298875287 582810271 716064989 0
46 63 39.833325 129 0.308785 2088771114 929691868 1159079219 0
47 63 74.154356 132 0.561775 3552878241 1568746887 1984131327 0
48 63 68.381535 136 0.502805 3036586739 1326991404 1709595308 0
49 63 529.390077 139 3.808562 22297382027 9670699425 12626682575 0
50 63 80.820968 142 0.569162 2865023050 1233728244 1631294779 0
51 63 12.666833 145 0.087357 587913037 250152371 337760639 0
52 63 12.202276 149 0.081894 551695907 231662442 320033438 0
53 63 19.294760 153 0.126110 574548800 238336263 336212510 0
54 63 51.915018 157 0.330669 2648864764 1092607949 1556256788 0
55 63 76.127470 161 0.472841 2495125702 1016134283 1478991392 0
56 63 294.425586 165 1.784397 8059453843 3236347285 4823106531 0
57 63 54.823030 168 0.326328 2235380218 886106388 1349273803 0
58 63 1537.379583 172 8.938253 45905889586 17943246068 27962643491 0
59 63 213.273675 174 1.225711 10011780276 3871102821 6140677428 0
60 63 110.219376 177 0.622708 4550291280 1740451245 2809840008 0
61 63 217.413532 180 1.207853 5039358207 1903870039 3135488141 0
62 63 223.735855 183 1.222600 2924595053 1092925300 1831669726 0
63 63 106.754133 185 0.577049 1607237534 593555216 1013682291 0
4069.91
