q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.041027 1 0.041027 1275318 1275291 0 1
1 63 0.027955 1 0.027955 1275318 1275291 0 1
2 63 0.055353 2 0.027676 2562886 1809556 753303 0
3 63 0.068250 3 0.022750 3860364 2546619 1313718 0
4 63 0.142057 5 0.028411 6537639 3706920 2830692 0
5 63 0.170219 7 0.024317 9246171 4987791 4258353 0
6 63 0.222999 9 0.024778 11896599 6299255 5597317 0
7 63 0.276676 11 0.025152 14720446 7686540 7033879 0
8 63 0.515849 14 0.036846 21547719 10763631 10784061 0
9 63 0.501998 16 0.031375 22838099 11382620 11455452 0
10 63 0.498982 18 0.027721 24892532 12455912 12436593 0
11 63 0.718057 21 0.034193 32515168 15838518 16676623 0
12 63 0.717080 23 0.031177 33516166 16556829 16959310 0
13 63 0.907098 26 0.034888 39498641 19066282 20432332 0
14 63 1.058439 29 0.036498 44951039 21503646 23447366 0
15 63 1.238648 32 0.038708 56992126 27158414 29833685 0
16 63 3.331421 35 0.095183 144829754 70624940 74204787 0
17 63 2.388618 37 0.064557 106695886 52343879 54351980 0
18 63 2.558256 40 0.063956 108207194 52310456 55896711 0
19 63 1.632427 42 0.038867 81213892 39576157 41637708 0
20 63 6.137926 45 0.136398 252685767 124237085 128448655 0
21 63 4.318518 48 0.089969 163029720 79540985 83488708 0
22 63 4.062116 51 0.079649 159136191 76496833 82639331 0
23 63 6.071162 54 0.112429 290962420 140624461 150337932 0
24 63 6.853257 57 0.120233 293230767 142856755 150373985 0
25 63 4.221882 59 0.071557 195828731 94629525 101199179 0
26 63 4.742487 62 0.076492 195755725 94544706 101210992 0
27 63 3.622763 65 0.055735 143422726 68746895 74675804 0
28 63 5.806163 69 0.084147 222116393 105631023 116485343 0
29 63 4.343889 72 0.060332 150818783 71415662 79403094 0
30 63 3.996300 75 0.053284 197539823 93797279 103742517 0
31 63 11.241328 79 0.142295 451838876 213698130 238140719 0
32 63 11.524777 82 0.140546 310564565 146085705 164478833 0
33 63 10.537246 85 0.123968 457930978 215859381 242071570 0
34 63 24.088563 89 0.270658 1115168196 525444687 589723482 0
35 63 21.027906 92 0.228564 988909683 464325652 524584004 0
36 63 24.156591 96 0.251631 1001787978 465688424 536099527 0
37 63 25.948217 99 0.262103 1326923919 612981206 713942686 0
38 63 6.943351 102 0.068072 358968886 165942625 193026234 0
39 63 8.385463 105 0.079862 384768273 177771909 206996337 0
40 63 37.263847 109 0.341870 1966525798 903066566 1063459205 0
41 63 7.569302 112 0.067583 393244481 179636142 213608312 0
42 63 30.109981 115 0.261826 1494591653 684470201 810121425 0
43 63 33.586510 119 0.282240 1239113277 562819994 676293256 0
44 63 26.909353 122 0.220568 952962501 429706269 523256205 0
45 63 27.399405 125 0.219195 1099848508 490939477 608909004 0
46 63 24.307864 129 0.188433 993319280 441066768 552252485 0
47 63 64.739097 132 0.490448 2766707212 1220630284 1546076901 0
48 63 99.709398 136 0.733157 3701388080 1619261878 2082126175 0
49 63 277.896969 139 1.999259 11918227939 5168211967 6750015945 0
50 63 49.040293 142 0.345354 1244089557 534071290 710018240 0
51 63 12.329903 145 0.085034 410297316 173936976 236360313 0
52 63 10.557549 149 0.070856 428778784 179894166 248884591 0
53 63 25.212881 153 0.164790 1054796506 437917389 616879090 0
54 63 45.388509 157 0.289099 1696714983 699720734 996994222 0
55 63 37.203891 161 0.231080 1511059190 614472532 896586631 0
56 63 341.472414 165 2.069530 15519003927 6225714827 9293289073 0
57 63 59.531495 168 0.354354 1824449518 724963350 1099486141 0
58 63 155.899747 172 0.906394 4286727647 1678033219 2608694401 0
59 63 41.424541 174 0.238072 1326679297 513810338 812868932 0
60 63 81.060328 177 0.457968 2365391124 905210863 1460180234 0
61 63 141.184481 180 0.784358 2867833004 1085237861 1782595116 0
62 63 356.208680 183 1.946496 5233241486 1956249633 3276991826 0
63 63 246.430863 185 1.332059 3484051389 1291532711 2192518651 0
2447.6
