q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.028824 1 0.028824 1275318 1275291 0 1
1 63 0.024164 1 0.024164 1275318 1275291 0 1
2 63 0.045741 2 0.022870 2563277 1811341 751909 0
3 63 0.067502 3 0.022501 3860433 2558422 1301984 0
4 63 0.121940 5 0.024388 6589190 3738182 2850981 0
5 63 0.170583 7 0.024369 9216793 4944250 4272516 0
6 63 0.240361 9 0.026707 12069717 6417587 5652103 0
7 63 0.273142 11 0.024831 14472381 7509345 6963009 0
8 63 0.468125 14 0.033437 20979286 10345421 10633838 0
9 63 0.456703 16 0.028544 21615427 10599745 11015655 0
10 63 0.480188 18 0.026677 24310009 12112952 12197030 0
11 63 0.889943 21 0.042378 35969863 17600604 18369232 0
12 63 0.711004 23 0.030913 34040938 16801230 17239681 0
13 63 1.080405 26 0.041554 47307448 23133349 24174072 0
14 63 1.227680 29 0.042334 52548901 25377491 27171383 0
15 63 1.589231 32 0.049663 59161816 28076953 31084836 0
16 63 4.341367 35 0.124039 209362431 102016931 107345473 0
17 63 1.581270 37 0.042737 68468593 33214173 35254393 0
18 63 1.780806 40 0.044520 82463517 39560519 42902971 0
19 63 1.616018 42 0.038477 71986064 34823272 37162765 0
20 63 1.948510 45 0.043300 95682405 46479920 49202458 0
21 63 2.861380 48 0.059612 110756262 53363727 57392508 0
22 63 3.628733 51 0.071152 116021958 55509484 60512447 0
23 63 10.439883 54 0.193331 458737887 222735348 236002512 0
24 63 6.480108 57 0.113686 295265532 142186758 153078747 0
25 63 2.867199 59 0.048597 114150151 54600274 59549850 0
26 63 7.892174 62 0.127293 356717194 172950913 183766254 0
27 63 3.425148 65 0.052695 155944887 74714187 81230673 0
28 63 7.378705 69 0.106938 235423035 112018667 123404341 0
29 63 5.288736 72 0.073455 255194609 121782351 133412231 0
30 63 4.611435 75 0.061486 204615173 97231795 107383351 0
31 63 6.662611 79 0.084337 232065421 109174747 122890647 0
32 63 24.772647 82 0.302105 1211371332 570864168 640507137 0
33 63 4.523627 85 0.053219 193081925 90317310 102764588 0
34 63 13.411405 89 0.150690 668968756 314445165 354523564 0
35 63 15.524504 92 0.168745 548904344 256785684 292118633 0
36 63 24.691455 96 0.257203 887505802 412822819 474682956 0
37 63 18.773387 99 0.189630 794173339 368092991 426080321 0
38 63 20.982897 102 0.205715 963930033 447315449 516614557 0
39 63 9.625033 105 0.091667 425276373 195421875 229854471 0
40 63 8.801992 109 0.080752 406501319 186352746 220148546 0
41 63 59.771450 112 0.533674 3039360844 1397545142 1641815675 0
42 63 16.236925 115 0.141191 781619822 356046477 425573318 0
43 63 21.801356 119 0.183205 688568778 310435590 378133161 0
44 63 22.821806 122 0.187064 1106982958 500199078 606783853 0
45 63 21.337679 125 0.170701 812634357 363121269 449513061 0
46 63 29.765026 129 0.230737 1142581527 507731344 634850156 0
47 63 39.572769 132 0.299794 2071210295 913091847 1158118421 0
48 63 267.160439 136 1.964415 12378690423 5412060539 6966629857 0
49 63 67.089579 139 0.482659 2353798186 1018325487 1335472672 0
50 63 44.503485 142 0.313405 1190597941 510440868 680157046 0
51 63 30.109469 145 0.207652 1363161050 580623927 782537096 0
52 63 17.562469 149 0.117869 691907747 290313909 401593811 0
53 63 20.854588 153 0.136304 777415216 324036794 453378395 0
54 63 297.959866 157 1.897834 13721594976 5656720860 8064874089 0
55 63 96.322873 161 0.598279 4675139908 1899842288 2775297593 0
56 63 132.594894 165 0.803605 4447455378 1788914265 2658541086 0
57 63 62.164723 168 0.370028 1870930407 742636317 1128294063 0
58 63 688.761258 172 4.004426 16357292283 6399780455 9957511801 0
59 63 76.706047 174 0.440839 3213097736 1241909294 1971188415 0
60 63 93.372452 177 0.527528 3330391094 1275104402 2055286665 0
61 63 179.281931 180 0.996011 3443923460 1301296760 2142626673 0
62 63 215.758372 183 1.179007 3115240118 1163094929 1952145162 0
63 63 195.261950 185 1.055470 2875109508 1063004394 1812105087 0
2918.65
