q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.024426 1 0.024426 1275318 1275291 0 1
1 63 0.022345 1 0.022345 1275318 1275291 0 1
2 63 0.043440 2 0.021720 2562701 1812936 749738 0
3 63 0.065480 3 0.021827 3854574 2555708 1298839 0
4 63 0.110709 5 0.022142 6572845 3744720 2828098 0
5 63 0.172032 7 0.024576 9257278 5002658 4254593 0
6 63 0.208585 9 0.023176 12034829 6397433 5637369 0
7 63 0.267317 11 0.024302 14600665 7587987 7012651 0
8 63 0.421950 14 0.030139 21584075 10764842 10819206 0
9 63 0.446812 16 0.027926 22547745 11246158 11301560 0
10 63 0.456062 18 0.025337 24925520 12490564 12434929 0
11 63 0.599783 21 0.028561 31683212 15346931 16336254 0
12 63 0.743227 23 0.032314 39125149 19416306 19708816 0
13 63 1.137466 26 0.043749 39630895 19150911 20479957 0
14 63 0.994331 29 0.034287 46556524 22320992 24235505 0
15 63 1.186703 32 0.037084 56784168 27090658 29693483 0
16 63 4.389826 35 0.125424 223292931 109996282 113296622 0
17 63 1.613396 37 0.043605 87514489 42500065 45014397 0
18 63 1.710249 40 0.042756 87433093 42176906 45256160 0
19 63 1.421968 42 0.033856 81009508 39316925 41692556 0
20 63 2.029074 45 0.045091 96866627 47003818 49862782 0
21 63 2.928083 48 0.061002 152021243 74118295 77902921 0
22 63 4.040191 51 0.079219 162242726 78912948 83329751 0
23 63 5.812256 54 0.107634 264805204 127990495 136814682 0
24 63 6.782620 57 0.118993 276516129 133859349 142656753 0
25 63 6.582612 59 0.111570 368566054 179286169 189279858 0
26 63 5.639871 62 0.090966 238581591 115866431 122715133 0
27 63 3.332481 65 0.051269 170052372 81847228 88205117 0
28 63 7.082902 69 0.102651 285530280 136663857 148866396 0
29 63 3.657214 72 0.050795 173978471 82611299 91367145 0
30 63 11.024529 75 0.146994 498841091 238922594 259918470 0
31 63 10.702591 79 0.135476 469204876 223209175 245995674 0
32 63 7.083751 82 0.086387 351143417 165709973 185433417 0
33 63 7.807758 85 0.091856 355134162 167043990 188090145 0
34 63 8.402942 89 0.094415 370923315 174342731 196580557 0
35 63 18.055900 92 0.196260 878407581 411925298 466482256 0
36 63 17.367455 96 0.180911 744775438 346135911 398639500 0
37 63 8.059088 99 0.081405 372015303 172269950 199745326 0
38 63 17.012119 102 0.166785 885037331 411228747 473808557 0
39 63 14.784048 105 0.140800 898699271 413413088 485286156 0
40 63 15.962645 109 0.146446 712581192 326274454 386306711 0
41 63 10.640901 112 0.095008 384101374 175279223 208822124 0
42 63 10.386276 115 0.090315 629260063 286679576 342580460 0
43 63 13.915373 119 0.116936 782758652 354385060 428373565 0
44 63 17.042772 122 0.139695 721436828 325438221 395998580 0
45 63 52.608832 125 0.420871 2304437029 1035053227 1269383775 0
46 63 35.632048 129 0.276217 1600270109 710864684 889405398 0
47 63 37.300538 132 0.282580 1778225432 783548078 994677327 0
48 63 95.234047 136 0.700250 3783496177 1653778666 2129717484 0
49 63 74.100304 139 0.533096 2957472118 1285342851 1672129240 0
50 63 37.163352 142 0.261714 1513228508 650533534 862694947 0
51 63 12.629589 145 0.087101 539476079 229151873 310324179 0
52 63 13.664422 149 0.091708 647589856 272102532 375487297 0
53 63 94.099968 153 0.615032 5324186310 2217977061 3106209222 0
54 63 53.122076 157 0.338357 2044078813 842414566 1201664220 0
55 63 43.495959 161 0.270161 1640146908 667355138 972791743 0
56 63 85.632942 165 0.518988 3041586223 1220475099 1821111097 0
57 63 40.500230 168 0.241073 1720543878 683372393 1037171458 0
58 63 654.228967 172 3.803657 16518812906 6470638128 10048174751 0
59 63 73.152883 174 0.420419 2815633870 1088588408 1727045435 0
60 63 91.179157 177 0.515136 2873407251 1099524098 1773883126 0
61 63 126.089019 180 0.700495 2862775655 1082283426 1780492202 0
62 63 171.608802 183 0.937753 2371588580 887056333 1484532220 0
63 63 192.927928 185 1.042854 2314435078 858487167 1455947884 0
2236.61
