q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.036478 1 0.036478 1275318 1275291 0 1
1 63 0.023248 1 0.023248 1275318 1275291 0 1
2 63 0.044973 2 0.022486 2565554 1811799 753728 0
3 63 0.067248 3 0.022416 3854771 2547281 1307463 0
4 63 0.113594 5 0.022719 6550813 3703686 2847100 0
5 63 0.161662 7 0.023095 9296418 5024016 4272375 0
6 63 0.220192 9 0.024466 11831188 6257672 5573489 0
7 63 0.297483 11 0.027044 14643755 7611591 7032137 0
8 63 0.464515 14 0.033180 20464258 10063890 10400341 0
9 63 0.446102 16 0.027881 22228426 11028907 11199492 0
10 63 0.474229 18 0.026346 24367977 12169791 12198159 0
11 63 0.755226 21 0.035963 31144630 15126837 16017766 0
12 63 0.633128 23 0.027527 31755512 15560675 16194810 0
13 63 1.254943 26 0.048267 39426779 19098553 20328199 0
14 63 0.993225 29 0.034249 46656688 22363777 24292884 0
15 63 2.200521 32 0.068766 99801030 48349601 51451402 0
16 63 2.082676 35 0.059505 89330352 42909972 46420353 0
17 63 1.966081 37 0.053137 94973726 46336266 48637433 0
18 63 2.331528 40 0.058288 95873701 46120530 49753144 0
19 63 1.712010 42 0.040762 89226271 43404399 45821845 0
20 63 2.889275 45 0.064206 95911021 46282615 49628379 0
21 63 2.469236 48 0.051442 120462026 58348377 62113622 0
22 63 3.400010 51 0.066667 169375065 82366975 87008063 0
23 63 10.294809 54 0.190645 554153489 268968975 285184487 0
24 63 4.362823 57 0.076541 218928637 105847097 113081513 0
25 63 3.328338 59 0.056413 122692353 59185623 63506703 0
26 63 4.107353 62 0.066248 241258986 116933067 124325892 0
27 63 3.779932 65 0.058153 194915243 93662346 101252870 0
28 63 6.838353 69 0.099107 248689435 118747503 129941905 0
29 63 4.255705 72 0.059107 196399551 93212055 103187469 0
30 63 4.940990 75 0.065880 183776585 86870156 96906402 0
31 63 5.847195 79 0.074015 266273610 125548697 140724886 0
32 63 6.074686 82 0.074082 314141539 148116234 166025278 0
33 63 5.870503 85 0.069065 280052292 132389599 147662666 0
34 63 9.732307 89 0.109352 456807130 214822647 241984456 0
35 63 8.513226 92 0.092535 452306779 212203989 240102763 0
36 63 14.681125 96 0.152928 686648000 319485371 367162602 0
37 63 15.770001 99 0.159293 791749188 365456515 426292646 0
38 63 7.528523 102 0.073809 401717348 185480280 216237041 0
39 63 6.649858 105 0.063332 319732293 146976077 172756189 0
40 63 10.843882 109 0.099485 568899396 260263283 308636086 0
41 63 30.687457 112 0.273995 1433798074 656885383 776912664 0
42 63 13.077056 115 0.113714 607440408 276210515 331229866 0
43 63 14.865994 119 0.124924 657649377 297495633 360153717 0
44 63 51.766485 122 0.424315 2259551450 1016877500 1242673923 0
45 63 18.646731 125 0.149174 915444946 410272442 505172477 0
46 63 29.068475 129 0.225337 1191677660 528518467 663159166 0
47 63 60.757872 132 0.460287 2852057766 1258358220 1593699519 0
48 63 363.030203 136 2.669340 19781175133 8662594339 11118580767 0
49 63 69.150904 139 0.497489 2094492733 907908530 1186584176 0
50 63 33.193219 142 0.233755 1122842871 480419531 642423313 0
51 63 13.709806 145 0.094550 520144155 221043373 299100755 0
52 63 12.242054 149 0.082161 439052701 184053240 254999434 0
53 63 20.080353 153 0.131244 1025996632 425765858 600230747 0
54 63 248.045135 157 1.579905 13001689460 5355304676 7646384757 0
55 63 91.231522 161 0.566655 4418465856 1790602276 2627863553 0
56 63 84.208181 165 0.510353 2783512629 1116275480 1667237122 0
57 63 1157.855282 168 6.891996 60991587915 24201595676 36789992212 0
58 63 623.843370 172 3.626996 21156617885 8272247602 12884370256 0
59 63 28.205619 174 0.162101 1246407420 481009516 765397877 0
60 63 54.403745 177 0.307366 1650796837 631755408 1019041402 0
61 63 113.893818 180 0.632743 2816068051 1063893861 1752174163 0
62 63 827.869650 183 4.523878 17785712350 6638602220 11147110103 0
63 63 166.686232 185 0.901007 2490795243 923134728 1567660488 0
4285.02
